objectid,bin,st_number,st_unit,unit_type,predir,st_name,suffix,postdir,zip,use_type,last_edited_user,last_edited_date,master_address_id,parcel_number,use_code,year_built,gross_area,story_height,number_of_stories
492,7450516,300,3,#,NA,MONTEBELLO,CIR,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50304,160083000,Apartments 1-10 units,1958,3020,8,2
53,1394820032,1029,406,APT,NA,WERTLAND,ST,NA,22903,R,NA,NA,53,030128000,Apartments 1-10 units,1998,6318,12,2.5
54,1394820032,1029,407 ,APT,NA,WERTLAND,ST,NA,22903,R,NA,NA,54,030128000,Apartments 1-10 units,1998,137,12,1
55,1394820032,1029,408 ,APT,NA,WERTLAND,ST,NA,22903,R,NA,NA,55,030128000,Apartments 1-10 units,1998,1460,12,2
56,1394820032,1029,409 ,APT,NA,WERTLAND,ST,NA,22903,R,NA,NA,56,040015000,Market,1948,1470,12,1
57,1394820032,1029,410 ,APT,NA,WERTLAND,ST,NA,22903,R,NA,NA,57,040041000,Office Building,1926,2044,12,1.5
58,1394820032,1029,411,APT,NA,WERTLAND,ST,NA,22903,R,NA,NA,58,040042000,Office Building,1940,12550,16,1
59,1394820032,1029,412 ,APT,NA,WERTLAND,ST,NA,22903,R,NA,NA,59,040046000,Church,1939,2126,12,1
129,234312848,1224,A,APT,NA,PRESTON,AVE,NA,22903,R,NA,NA,129,050085000,Apartments 11-20 Units,1968,8406,8,3
130,234312848,1224,B,APT,NA,PRESTON,AVE,NA,22903,R,NA,NA,130,050089000,Apartments over 20 units,1952,13605,8,3
179,21010054,1025,NA,NA,NA,SEMINOLE,TRL,NA,22901,C,NA,NA,179,060088000,Apartments 1-10 units,1920,749,8,1
282,87809290,1313,A,APT,E,MARKET,ST,NA,22902,R,NA,NA,282,090076000,Retail Store,1895,6687,12,1
283,87809290,1313,B,APT,E,MARKET,ST,NA,22902,R,NA,NA,283,090076000,Retail Store,1895,829,12,1
683,1364818386,1115,202,APT,NA,WERTLAND,ST,NA,22903,R,NA,NA,683,280020100,Office Building,1914,10710,12,3
684,1364818386,1115,302,APT,NA,WERTLAND,ST,NA,22903,R,NA,NA,684,280021000,Retail Store,1950,1875,8,3
768,380514436,608,A,APT,NA,13TH,ST,NW,22903,R,NA,NA,768,280077000,Office Building,1925,405,10,1
773,560516419,1021,1,APT,NA,WERTLAND,ST,NA,22903,R,NA,NA,773,280080100,Multiple Commercial Use,0,1063,8,1
862,120525232,1413,NA,NA,NA,EARLY,ST,NA,22902,R,NA,NA,862,280244000,Apartments over 20 units,0,NA,NA,NA
863,120675211,1404,NA,NA,NA,EARLY,ST,NA,22902,R,NA,NA,863,280245000,Dist. Warehouse,1981,11375,18,1
864,121055272,1417,NA,NA,NA,EARLY,ST,NA,22902,R,NA,NA,864,280245000,Dist. Warehouse,1981,6000,12,1
865,124405640,1400,NA,NA,NA,RIALTO,ST,NA,22902,R,NA,NA,865,290001000,Church,1865,4167,20,1
871,106203403,1114,NA,NA,NA,LEONARD,ST,NA,22902,R,NA,NA,871,290007000,Restaurant,1920,2520,10,2
872,106653369,1111,NA,NA,NA,LEONARD,ST,NA,22902,R,NA,NA,872,290007000,Restaurant,1920,500,12,1
873,1422919710,823,NA,NA,NA,VILLAGE,RD,NA,22903,R,NA,NA,873,290007000,Restaurant,1920,2520,10,2
876,193312302,1539,NA,NA,NA,OXFORD,RD,NA,22903,R,NA,NA,876,290010000,Retail Store,1989,3268,12,1
877,193412362,1515,NA,NA,NA,OXFORD,RD,NA,22903,R,NA,NA,877,290011000,Restaurant,1960,2496,12,1
878,661617111,415,NA,NA,NA,LEXINGTON,AVE,NA,22902,NA,NA,NA,878,290012000,Retail Store,1941,11691,12,1
879,663517116,411,NA,NA,NA,LEXINGTON,AVE,NA,22902,NA,NA,NA,879,290013000,Retail Store,0,NA,NA,NA
880,91011757,702,NA,NA,NA,HINTON,AVE,NA,22902,R,NA,NA,880,290014000,Retail Store,1953,1440,12,1
881,91129411,221,NA,NA,NA,DOUGLAS,AVE,NA,22902,R,NA,NA,881,290014000,Retail Store,1953,480,12,1
882,92881947,711,NA,NA,NA,BELMONT,AVE,NA,22902,R,NA,NA,882,290017000,Office Building,1938,10506,10,1
885,535816056,106,NA,NA,NA,PERRY,DR,NA,22902,R,NA,NA,885,290020000,Office Building,1867,4343,40,1
886,110353880,317,NA,NA,NA,CARLTON,RD,NA,22902,R,NA,NA,886,290021000,Retail Store,1945,4964,12,2
887,110663975,1305,NA,NA,NA,MIDLAND,ST,NA,22902,R,NA,NA,887,290021000,Retail Store,1945,2647,12,1
888,110673889,1121,NA,NA,NA,LEONARD,ST,NA,22902,R,NA,NA,888,290021100,Office Building,1920,12276,10,3
889,111394011,1123,NA,NA,NA,LEONARD,ST,NA,22902,R,NA,NA,889,290021100,Office Building,1920,1680,10,2
890,111404031,316,NA,NA,NA,CARLTON,RD,NA,22902,R,NA,NA,890,290022000,Fire Station (staff),1959,17080,14,2
891,95942180,800,NA,NA,NA,6TH,ST,SE,22902,R,NA,NA,891,290022000,Fire Station (staff),1959,525,10,2
892,108933662,112,NA,NA,NA,LANKFORD,AVE,NA,22902,R,NA,NA,892,290029000,Church,1965,4727,16,1
893,107003517,233,NA,NA,NA,HARTMANS MILL,RD,NA,22902,R,NA,NA,893,290029000,Church,1965,19980,10,2
894,107483462,242,NA,NA,NA,HARTMANS MILL,RD,NA,22902,R,NA,NA,894,290029000,Church,1965,5801,10,1
896,94699534,314,NA,NA,NA,RIVERSIDE,AVE,NA,22902,R,NA,NA,896,290030000,Storage Warehouse,1969,6416,20,1
897,91461811,710,NA,NA,NA,HINTON,AVE,NA,22902,R,NA,NA,897,290049000,Commercial,1900,NA,NA,NA
898,93849511,318,NA,NA,NA,RIVERSIDE,AVE,NA,22902,R,NA,NA,898,290055000,Apartments 1-10 units,1972,7464,8,2
899,69578607,210,NA,NA,NA,8TH,ST,NE,22902,R,NA,NA,899,290067100,Commercial,2006,2262,20,2
900,109953821,1026,NA,NA,NA,TUFTON,AVE,NA,22902,R,NA,NA,900,290071000,Commercial,1972,600,10,1
901,110773918,1124,NA,NA,NA,LEONARD,ST,NA,22902,R,NA,NA,901,290073000,Commercial,1900,1080,12,2
902,110933989,319,NA,NA,NA,CARLTON,RD,NA,22902,R,NA,NA,902,290074000,Office Building,1900,612,12,2
903,86889224,1402,NA,NA,NA,SHORT 18TH,ST,NA,22902,R,NA,NA,903,290074000,Office Building,1900,240,12,1
904,961217266,1101,NA,NA,NA,MYRTLE,ST,NA,22902,R,NA,NA,904,290132000,Office Building,1925,2208,8,2
905,108153721,227,NA,NA,NA,HARTMANS MILL,RD,NA,22902,R,NA,NA,905,290132000,Office Building,1925,541,8,1
906,108463593,238,NA,NA,NA,HARTMANS MILL,RD,NA,22902,R,NA,NA,906,290142000,Apartments 1-10 units,1925,NA,NA,NA
907,110803935,228,NA,NA,NA,HARTMANS MILL,RD,NA,22902,R,NA,NA,907,290144000,Apartments 1-10 units,1925,NA,NA,NA
908,389114528,519,NA,NA,NA,14TH,ST,NW,22903,R,NA,NA,908,290152000,Apartments 11-20 Units,NA,1550,NA,2
909,153511760,1609,NA,NA,NA,DEL MAR,DR,NA,22903,R,NA,NA,909,290152000,Apartments 11-20 Units,NA,1550,NA,2
910,154011773,1607,NA,NA,NA,DEL MAR,DR,NA,22903,R,NA,NA,910,290158000,Office Building,1961,3000,13,1
913,117464956,707,NA,NA,NA,RIVES,ST,NA,22902,R,NA,NA,913,290233100,Retail Store,1966,4384,12,1
914,396614607,612,NA,NA,NA,11TH,ST,NW,22903,R,NA,NA,914,290233200,Convenience Market,1997,1410,12,1
915,440015128,405,NA,NA,NA,11TH,ST,NW,22903,R,NA,NA,915,290234000,Clubhouse,1996,3480,12,1
916,587516594,311,NA,NA,NA,8TH,ST,NW,22903,R,NA,NA,916,290262000,Apartments 1-10 units,1969,3934,8,2
917,602716749,211,NA,NA,NA,8TH,ST,NW,22903,R,NA,NA,917,290264000,Office,1910,1880,8,2
920,113504390,715,NA,NA,NA,SHAMROCK,RD,NA,22903,R,NA,NA,920,300002000,Restaurant,1900,4620,12,2
921,272713361,1607,NA,NA,NA,HARDWOOD,AVE,NA,22903,R,NA,NA,921,300002000,Restaurant,1900,1020,10,1
922,297013561,1208,NA,NA,NA,GREENWAY,RD,NA,22903,R,NA,NA,922,300002000,Restaurant,1900,1716,12,1
923,302813621,1206,NA,NA,NA,GREENWAY,RD,NA,22903,R,NA,NA,923,300003000,Apartments over 20 units,NA,NA,NA,NA
951,70010674,1702,NA,NA,NA,KING MOUNTAIN,RD,NA,22901,R,NA,NA,951,310008000,Multiple Commercial Use,1950,2275,12,1
957,409816,2332,NA,NA,NA,GLENN,CT,NA,22901,R,NA,NA,957,310018000,Service Repair Garage,1982,6050,14,1
971,1339917,2321,NA,NA,NA,TARLETON,DR,NA,22901,R,NA,NA,971,310145000,Apartments over 20 units,1962,125960,8,1
972,210812549,1102,NA,NA,NA,RUGBY,RD,NA,22903,R,NA,NA,972,310155000,Office Building,1952,2732,12,1.2
978,227212764,1428,NA,NA,NA,RUTLEDGE,AVE,NA,22903,R,NA,NA,978,310165000,Retail Store,1950,1027,12,2
979,227912773,1424,NA,NA,NA,RUTLEDGE,AVE,NA,22903,R,NA,NA,979,310166000,Retail Store,1920,1040,12,1
980,245213012,1870,NA,NA,NA,WAYSIDE,PL,NA,22903,R,NA,NA,980,310167000,Retail Store,1920,1440,12,1
981,252213082,1816,NA,NA,NA,WINSTON,RD,NA,22903,R,NA,NA,981,310168000,Mixed Retail w/Res Units,1920,4176,10,2
1000,120595260,911,NA,NA,NA,ALTAVISTA,AVE,NA,22902,R,NA,NA,1000,320020000,Office Building,1960,67486,12,1
198,316413818,1111,8A,APT,NA,PRESTON,AVE,NA,22903,R,emerickr,2014-12-02T15:04:08.000Z,198,070001700,Restaurant,1960,900,12,1
207,13933261,770,3D,UNIT,NA,WALKER,SQ,NA,22903,R,NA,NA,207,070002200,Office Building,1988,868,12,1
208,13933203,715,1D,UNIT,NA,WALKER,SQ,NA,22903,R,NA,NA,208,070002300,Office Building,1969,27160,10,4
209,13933203,715,3D,UNIT,NA,WALKER,SQ,NA,22903,R,NA,NA,209,070002300,Office Building,1969,3233,10,1
210,13933265,710,1B,UNIT,NA,WALKER,SQ,NA,22903,R,NA,NA,210,070002401,Apartments over 20 units,1985,14994,8,3
212,13933265,710,3C,UNIT,NA,WALKER,SQ,NA,22903,R,NA,NA,212,070003101,Church,1957,10538,20,1
360,13933261,770,4A,UNIT,NA,WALKER,SQ,NA,22903,R,NA,NA,360,100027000,Apartments 11-20 Units,1905,3758,10,2
362,13933203,715,2A,UNIT,NA,WALKER,SQ,NA,22903,R,NA,NA,362,100029000,Apartments 1-10 units,1875,466,8,1
363,13933203,715,2B,UNIT,NA,WALKER,SQ,NA,22903,R,NA,NA,363,100032000,Apartments 1-10 units,1920,4360,12,2.5
364,13933203,715,2C,UNIT,NA,WALKER,SQ,NA,22903,R,NA,NA,364,100032000,Apartments 1-10 units,1920,36,12,1
365,13933265,710,2A,UNIT,NA,WALKER,SQ,NA,22903,R,NA,NA,365,100033000,Apartments 1-10 units,1920,2448,8,2
487,13933172,765,2C,UNIT,NA,WALKER,SQ,NA,22903,R,NA,NA,487,160043000,Apartments 1-10 units,1940,3860,8,2.5
488,13933199,745,4A,UNIT,NA,WALKER,SQ,NA,22903,R,NA,NA,488,160054000,Apartments 11-20 Units,1972,10242,12,3
538,13933203,705,1B,UNIT,NA,WALKER,SQ,NA,22903,R,NA,NA,538,170073000,Restaurant,1923,1775,12,1
539,13933203,705,3C,UNIT,NA,WALKER,SQ,NA,22903,R,NA,NA,539,170073000,Restaurant,1923,1395,12,1
801,13933199,745,2A,UNIT,NA,WALKER,SQ,NA,22903,R,NA,NA,801,280098000,Apartments 1-10 units,1920,160,10,2
990,13933261,740,1A,UNIT,NA,WALKER,SQ,NA,22903,R,NA,NA,990,320007000,Office Building,1928,5326,12,2
991,13933261,740,1B,UNIT,NA,WALKER,SQ,NA,22903,R,NA,NA,991,320007100,Restaurant,1985,3703,12,1
497,67738482,820,13,#,E,HIGH,ST,NA,22902,NA,PFAUTZ,2016-11-28T17:23:17.000Z,50306,160093000,Apartments over 20 units,1958,5716,8,3
501,82381228,108,4,#,NA,CLARKE,CT,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50307,160101000,Apartments 1-10 units,1984,1938,8,2
523,6790155,500,704,#,NA,COURT,SQ,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50322,170009400,Apartments 1-10 units,1991,2200,8,2
524,6790155,500,706,#,NA,COURT,SQ,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50323,170009400,Apartments 1-10 units,1991,600,8,1
525,6790155,500,904,#,NA,COURT,SQ,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50324,170038000,Laundromat,1974,2300,12,1
529,7909906,212,16,#,NA,MAURY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50327,170041000,Service Repair Garage,1956,567,12,1
530,7860813,128,A,#,NA,MAYWOOD,LN,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50328,170041100,Market,1963,2400,12,1
531,8061972,210,7,#,NA,MAURY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50329,170042000,Office Building,1988,23838,10,3
532,7860813,128,B,#,NA,MAYWOOD,LN,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50330,170042000,Office Building,1988,20304,10,1
535,1474317318,126,R,#,NA,GARRETT,ST,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50331,170072000,Storage Warehouse,1970,3254,12,2
537,444015171,800,2,#,NA,ROSE HILL,DR,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50333,170072000,Storage Warehouse,1970,1697,20,1
566,178912128,111,A,#,NA,MELBOURNE PARK,CIR,NA,22901,R,PFAUTZ,2016-11-28T17:23:17.000Z,50334,170104000,Apartments 11-20 Units,1900,2176,8,2
576,332913966,826,F,#,NA,CABELL,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50336,18A004000,Apartments 1-10 units,1950,4854,12,3
577,357814117,1019,B,#,NA,PRESTON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50337,18A004000,Apartments 1-10 units,1950,2104,12,2
578,81868976,407,B,#,NA,FAIRWAY,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50338,18A004000,Apartments 1-10 units,1950,118,12,1
579,76709011,320,A,#,NA,FAIRWAY,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50339,18A033000,Apartments 1-10 units,1923,5856,12,2
580,64448384,606,4,#,NA,GILLESPIE,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50340,18A033000,Apartments 1-10 units,1923,1523,12,1.5
584,652683,261,31,#,E,JEFFERSON,ST,NA,22902,NA,PFAUTZ,2016-11-28T17:23:17.000Z,50341,200066000,Church,1920,1583,12,1
586,84589079,710,B,#,NA,GRAVES,ST,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50343,210089000,Church,1953,3434,12,1
589,83049029,719,B,#,NA,GRAVES,ST,NA,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50345,210103000,Church,1954,10152,12,2
595,549016105,222,8,#,NA,14TH,ST,NW,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50347,21B002A00,Commercial,1989,8100,18,1
648,128946204,114,B,#,NA,MONTE VISTA,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:13.000Z,50360,260097000,Condo Common Area,0,24346,12,1
649,7004248,436,3,#,NA,BRANDON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50361,260097A00,Office Building,1940,0,0,0
650,88689310,1304,A,#,E,MARKET,ST,NA,22902,NA,PFAUTZ,2016-11-28T17:23:17.000Z,50362,260097B00,Storage Warehouse,1940,6145,14,1
661,382214438,1410,15,#,NA,GRADY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50363,270019000,Apartments over 20 units,1980,6588,10,2
662,382214438,1410,23,#,NA,GRADY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50364,270019000,Apartments over 20 units,1980,6588,10,2
670,349114098,1600,11,#,NA,GRADY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50365,280001000,Skating Rink,1995,2847,10,1
163,116784861,1400,207,#,NA,MONTICELLO,RD,NA,22902,R,PFAUTZ,2016-11-28T17:23:07.000Z,50210,060001900,Apartments over 20 units,1969,76212,12,3
164,116784861,1400,206,#,NA,MONTICELLO,RD,NA,22902,R,PFAUTZ,2016-11-28T17:23:07.000Z,50211,060001B00,Office Building,1966,16000,12,3
671,382214438,1410,12,#,NA,GRADY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50366,280001000,Skating Rink,1995,7838,12,1
672,382214438,1410,13,#,NA,GRADY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50367,280009000,Restaurant,1920,3311,12,1
700,281213423,609,B,#,NA,NORTH,AVE,NA,22901,R,PFAUTZ,2016-11-28T17:23:17.000Z,50372,280034000,Retail Store,1920,5188,12,2
701,343514085,617,F,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50373,280034000,Retail Store,1920,6036,12,1
770,86331416,105,B,#,NA,LEWIS,ST,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50380,280079000,Restaurant,1935,1079,12,1
819,357814186,722,C,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:13.000Z,50388,280111AA0,Condominium Commercial,2009,1745,12,1
822,7943920,2006,11,#,NA,STADIUM,RD,NA,22903,R,PFAUTZ,2016-11-28T17:23:13.000Z,50390,280111D00,Condominium Commercial,2009,1496,12,1
825,122835472,701,B,#,NA,ROCKLAND,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:13.000Z,50391,280111I00,Condominium Commercial,0,2530,12,1
827,65510608,2204,4,#,NA,NORTH BERKSHIRE,RD,NA,22901,R,PFAUTZ,2016-11-28T17:23:13.000Z,50392,280111K00,Condominium Commercial,0,1170,12,1
828,33517170,1924,4,#,NA,SWANSON,DR,NA,22901,R,PFAUTZ,2016-11-28T17:23:13.000Z,50393,280111L00,Condominium Commercial,0,3173,12,1
829,74310727,2121,28,#,NA,ANGUS,RD,NA,22901,R,PFAUTZ,2016-11-28T17:23:13.000Z,50394,280111M00,Condominium Commercial,0,7440,12,1
844,333213969,1609,B,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:13.000Z,50403,2801281A0,Commercial,0,2392,10,1
848,83221232,116,B,#,NA,CARROLLTON,TER,NA,22903,R,PFAUTZ,2016-11-28T17:23:13.000Z,50404,280131000,Dist. Warehouse,1951,5112,16,1
850,70233279,408,203,#,E,MARKET,ST,NA,22902,NA,PFAUTZ,2016-11-28T17:23:14.000Z,50405,280143000,Office Building,1860,1384,8,1
867,172212015,1320,B,#,NA,WELLFORD,ST,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50407,290002L00,Office Building,1920,2500,10,1
868,7769752,128,A,#,NA,HARMON,ST,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50408,290003000,Service Repair Garage,1958,5797,12,1
870,496817227,132,4,#,NA,CHANCELLOR,ST,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50410,290006000,Retail Store,1931,858,12,1
925,141983289,214,2,#,NA,STRIBLING,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50414,300024000,Commercial,1961,3016,12,1
938,122605523,2606,B,#,NA,JEFFERSON PARK,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:14.000Z,50416,300144100,Office Building,1996,6304,12,1
941,7797758,313,113,#,NA,2ND,ST,SE,22902,C,PFAUTZ,2016-11-28T17:23:15.000Z,50418,300151100,Convenience Market,1961,1717,12,1
985,308713689,2114,3,#,NA,IVY,RD,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50440,310184BO0,Storage Garage,1950,288,10,1
986,65810623,2304,A,#,NA,DELLMEAD,LN,NA,22901,R,PFAUTZ,2016-11-28T17:23:17.000Z,50441,310215000,Mortuary,1953,1646,12,1
987,173312029,1982,12,#,NA,ARLINGTON,BLVD,NA,22903,R,PFAUTZ,2016-11-28T17:23:17.000Z,50442,310238000,Apartments 1-10 units,1925,NA,NA,NA
988,27327452,1144,A,#,NA,ST CLAIR,AVE,NA,22901,R,PFAUTZ,2016-11-28T17:23:17.000Z,50443,310238000,Apartments 1-10 units,1925,NA,NA,NA
165,116784861,1400,205,#,NA,MONTICELLO,RD,NA,22902,R,PFAUTZ,2016-11-28T17:23:07.000Z,50212,060001C00,Fast Food Restaurant,1995,2587,14,1
166,116784861,1400,204,#,NA,MONTICELLO,RD,NA,22902,R,PFAUTZ,2016-11-28T17:23:07.000Z,50213,060001D00,Retail Store,2000,10104,10,2
221,545116324,1215,B13,UNIT,NA,WERTLAND,ST,NA,22903,R,NA,NA,221,080001000,Gymnasium (College),1964,19840,60,2
225,1439517190,199,NA,NA,NA,BROOKWOOD,DR,NA,22902,R,NA,NA,225,080010000,Restaurant,1971,2259,12,1
226,1439517190,195,NA,NA,NA,BROOKWOOD,DR,NA,22902,R,NA,NA,226,080011000,Office Building,1954,1728,12,2
187,225813030,106,10,#,NA,UNIVERSITY,GDNS,NA,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50217,070001101,Elementary Sch (Entire),1939,32688,12,3
222,225813030,106,3,#,NA,UNIVERSITY,GDNS,NA,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50231,080001000,Gymnasium (College),1964,101147,60,1
266,357814186,720,C,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50248,090061000,Apartments 1-10 units,1925,3954,8,2
267,330113916,1617,B,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50249,090061000,Apartments 1-10 units,1925,43,8,1
268,332313942,1611,B,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50250,090063000,Apartments over 20 units,1968,7878,8,3
269,357814186,722,B,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50251,090063000,Apartments over 20 units,1968,1980,10,1.75
279,83221232,116,A,#,NA,CARROLLTON,TER,NA,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50253,090075000,Multiple Commercial Use,1920,4551,12,1
284,70233279,408,202,#,E,MARKET,ST,NA,22902,NA,PFAUTZ,2016-11-28T17:23:09.000Z,50254,090077000,Restaurant,1920,3598,8,2
285,70233279,408,201B,#,E,MARKET,ST,NA,22902,NA,PFAUTZ,2016-11-28T17:23:09.000Z,50255,090078000,Retail Store,1900,7420,12,2
288,36510233,2210,A,#,NA,SHELBY,DR,NA,22901,R,PFAUTZ,2016-11-28T17:23:09.000Z,50257,090078100,Retail Store,1900,2319,12,1
290,332913755,828,G,#,NA,CABELL,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50258,090080000,Retail Store,1927,10256,10,2
291,332913963,822,J,#,NA,CABELL,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50259,090081000,Restaurant,1920,9970,12,2
435,8020992,1821,3,#,NA,JEFFERSON PARK,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50286,110098000,Hospital,1985,20453,10,1
438,225812990,118,3,#,NA,UNIVERSITY,GDNS,NA,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50287,110107000,Medical Office,1989,14496,10,2
445,82018977,1118,24,#,E,MARKET,ST,NA,22902,NA,PFAUTZ,2016-11-28T17:23:09.000Z,50288,110131000,Medical Office,1970,7350,20,1
446,82018977,1118,25,#,E,MARKET,ST,NA,22902,NA,PFAUTZ,2016-11-28T17:23:09.000Z,50289,110131000,Medical Office,1970,63180,12,6
447,84889124,1140,208,#,E,MARKET,ST,NA,22902,NA,PFAUTZ,2016-11-28T17:23:09.000Z,50290,110131000,Medical Office,1970,7350,20,1
503,86341418,109,B,#,NA,PIEDMONT,AVE,N,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50308,160102000,Apartments over 20 units,1966,30210,8,3
504,82381228,108,2,#,NA,CLARKE,CT,NA,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50309,160103000,Apartments 1-10 units,1964,5276,8,2
506,115984718,914,B,#,NA,MONTROSE,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:09.000Z,50311,160106000,Apartments 11-20 Units,1950,101,8,1
509,70233279,408,107,#,E,MARKET,ST,NA,22902,NA,PFAUTZ,2016-11-28T17:23:09.000Z,50312,160111000,Apartments 11-20 Units,1988,7012,8,2
511,96512241,1501,B,#,NA,BROAD,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50313,160114000,Apartments 11-20 Units,2005,39300,9,3
512,98182361,2304,A,#,NA,CENTER,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50314,160119000,Apartments 11-20 Units,1968,3714,8,2
513,468715440,409,A,#,NA,13TH,ST,NW,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50315,160123000,Apartments 1-10 units,1947,NA,NA,NA
516,106323603,253,B,#,NA,STRIBLING,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50316,160129C00,Condominium Commercial,1966,NA,NA,NA
238,64428356,1402,NA,NA,NA,MOORES,ST,NA,22902,C,NA,NA,238,080042000,Office Building,1939,1596,8,1.5
380,545116324,1215,B14,UNIT,NA,WERTLAND,ST,NA,22903,R,NA,NA,380,100056000,Hotel,1999,43526,10,4
381,545116324,1215,B21,UNIT,NA,WERTLAND,ST,NA,22903,R,NA,NA,381,100059000,Multiple Commercial Use,1825,4500,10,2
382,545116324,1215,B22,UNIT,NA,WERTLAND,ST,NA,22903,R,NA,NA,382,100059000,Multiple Commercial Use,1825,240,10,1
407,71633345,100,NA,NA,NA,4TH,ST,NE,22902,NA,NA,NA,407,110001000,Apartments 1-10 units,1925,81,8,1
678,135236998,1002,B,APT,NA,ROUGEMONT,AVE,NA,22902,R,NA,NA,678,280016100,Restaurant,0,4000,9,2
860,136017056,1135,NA,NA,NA,5TH,ST,SW,22903,C,NA,NA,860,280208100,Retail Store,0,15000,10,1
861,136017056,1139,NA,NA,NA,5TH,ST,SW,22903,C,NA,NA,861,280218000,Apartments over 20 units,1976,68024,12,8
875,471315362,708,NA,NA,NA,HENRY,AVE,NA,22903,C,NA,NA,875,290010000,Retail Store,1989,3268,12,1
518,6660123,411,6S,#,NA,BRANDON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50317,170009101,Apartments 1-10 units,1960,2003,8,1
519,6660123,411,6N,#,NA,BRANDON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50318,170009110,Apartments 1-10 units,1933,3424,10,2
520,6660123,411,7N,#,NA,BRANDON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50319,170009120,Apartments 1-10 units,1992,2200,8,2
521,6745147,413,9,#,NA,BRANDON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:09.000Z,50320,170009120,Apartments 1-10 units,1992,600,8,1
