,objectid,lat,lon,bin,st_number,st_unit,unit_type,predir,st_name,suffix,postdir,zip,use_type,last_edited_user,last_edited_date,master_address_id,parcel_number,use_code,year_built,gross_area,story_height,number_of_stories,address
122,2112,38.055606,-78.472792,114811273,1323,,,,KENWOOD,LN,,22901,R,,,2112,540143000,Group Care Home,1920.0,280.0,12.0,1.0,"1323 KENWOOD LN Charlottesville, VA"
123,2113,38.0557859,-78.4700661,114911263,1302,,,,KENWOOD,LN,,22901,R,,,2113,540144000,Office Building,1957.0,1804.0,8.0,1.0,"1302 KENWOOD LN Charlottesville, VA"
124,2114,38.055443,-78.472823,119011325,1324,,,,KENWOOD,LN,,22901,R,,,2114,540144000,Office Building,1957.0,1125.0,12.0,1.0,"1324 KENWOOD LN Charlottesville, VA"
125,2115,38.0341759183673,-78.4654534081633,58438145,806,,,,VALLEY VIEW,CIR,,22902,R,,,2115,540145000,Office Building,1971.0,1652.0,10.0,1.0,"806 VALLEY VIEW CIR Charlottesville, VA"
126,2116,38.01506285,-78.4809116051928,132806698,907,,,,ROUGEMONT,AVE,,22902,R,,,2116,540145000,Office Building,1971.0,3776.0,10.0,1.0,"907 ROUGEMONT AVE Charlottesville, VA"
127,2117,38.025292,-78.454298,92089432,330,,,,RIVERSIDE,AVE,,22902,R,,,2117,540145000,Office Building,1971.0,1652.0,10.0,1.0,"330 RIVERSIDE AVE Charlottesville, VA"
128,2118,38.03374685,-78.4807864031117,608616792,407,,,,ALTAMONT,CIR,,22902,R,,,2118,540145000,Office Building,1971.0,3776.0,10.0,1.0,"407 ALTAMONT CIR Charlottesville, VA"
129,2120,38.0303887480794,-78.4635880666929,67138476,525,,,,CAROLINE,AVE,,22902,R,,,2120,540148000,Office Building,1946.0,419.0,8.0,1.0,"525 CAROLINE AVE Charlottesville, VA"
130,2121,38.0307634852456,-78.4644504757209,67388475,526,,,,MEADE,AVE,,22902,R,,,2121,540149000,Apartments 1-10 units,1946.0,1198.0,8.0,2.0,"526 MEADE AVE Charlottesville, VA"
131,2122,38.0309344,-78.4634063,68438532,519,,,,CAROLINE,AVE,,22902,R,,,2122,540149000,Apartments 1-10 units,1946.0,379.0,8.0,1.0,"519 CAROLINE AVE Charlottesville, VA"
132,2123,38.017503999999995,-78.48390699999999,141395834,1394,,,,AVON,ST,,22902,R,,,2123,540150000,Office Building,1925.0,2642.0,10.0,2.0,"1394 AVON ST Charlottesville, VA"
133,2134,38.0172251171504,-78.4718598182286,128496057,949,,,,RIVES,ST,,22902,R,,,2134,540161000,Multiple Commercial Use,1970.0,17465.0,12.0,1.0,"949 RIVES ST Charlottesville, VA"
134,2135,38.0208473,-78.47650420000001,112374142,906,,,,BLENHEIM,AVE,,22902,R,,,2135,540168000,Medical Office,1977.0,4500.0,10.0,1.0,"906 BLENHEIM AVE Charlottesville, VA"
135,2136,38.03704889999999,-78.47570499999998,492515680,705,,,,PARK,ST,,22902,R,,,2136,540185000,Apartments 1-10 units,1925.0,3062.0,8.0,2.0,"705 PARK ST Charlottesville, VA"
136,2137,38.036237400000005,-78.47574940000001,519215948,627,,,,PARK,ST,,22902,R,,,2137,540185000,Apartments 1-10 units,1925.0,100.0,8.0,1.0,"627 PARK ST Charlottesville, VA"
137,2138,38.03479799999999,-78.475207,570916427,540,,,,PARK,ST,,22902,R,,,2138,540253000,Multiple Commercial Use,1935.0,1323.0,12.0,1.0,"540 PARK ST Charlottesville, VA"
138,2157,38.023876,-78.49526399999998,99522485,721,,,,PROSPECT,AVE,,22903,R,,,2157,540277I00,Office,2001.0,2366.0,12.0,1.0,"721 PROSPECT AVE Charlottesville, VA"
139,2158,38.020832399999996,-78.4961713,112334170,614,,,,BAILEY,RD,,22903,R,,,2158,540277J00,Office,2001.0,2246.0,12.0,1.0,"614 BAILEY RD Charlottesville, VA"
140,2194,0.0,0.0,727521636,105,,,,4TH,ST,SE,22902,,,,2194,560042000,Office Building,1977.0,1618.0,10.0,2.0,"105 4TH ST Charlottesville, VA"
141,2198,38.0261152,-78.45614499999998,87049283,329,,,,RIVERSIDE,AVE,,22902,I,,,2198,560043200,Commercial,2013.0,20023.0,16.0,1.0,"329 RIVERSIDE AVE Charlottesville, VA"
142,2266,38.063294299999995,-78.47175340000001,36910241,2003,,,,GREENBRIER,DR,,22901,R,,,2266,570123520,Group Care Home,1985.0,3724.0,8.0,2.0,"2003 GREENBRIER DR Charlottesville, VA"
143,2332,38.0425036,-78.49288309999999,290313519,1129,8A,APT,,PRESTON,AVE,,22903,R,emerickr,2014-12-02T15:04:37.000Z,2332,590053BO0,Governmental Bldg.,1950.0,318.0,12.0,1.0,"1129 PRESTON AVE Charlottesville, VA"
144,2236,38.0306367,-78.47063729999998,139128516,402,B 1,APT,,11TH,ST,NE,22902,R,PFAUTZ,2016-06-14T19:30:40.000Z,49773,570022000,Mixed Retail w/Res Units,1950.0,1019.0,12.0,1.0,"402 11TH ST Charlottesville, VA"
145,2146,38.0306706,-78.49195540000002,13933172,775,4A,UNIT,,WALKER,SQ,,22903,R,,,2146,540273000,Multiple Commercial Use,1999.0,10800.0,12.0,1.35,"775 WALKER SQ Charlottesville, VA"
146,2147,38.0306706,-78.49195540000002,13933172,775,4B,UNIT,,WALKER,SQ,,22903,R,,,2147,540277100,Medical Office,1993.0,6096.0,10.0,2.0,"775 WALKER SQ Charlottesville, VA"
147,2149,38.03090565,-78.49143595,13933178,755,4C,UNIT,,WALKER,SQ,,22903,R,,,2149,540277A00,Apartments 11-20 Units,2001.0,1640.0,10.0,1.0,"755 WALKER SQ Charlottesville, VA"
148,2151,38.0306498,-78.4925073,13933199,725,3B,UNIT,,WALKER,SQ,,22903,R,,,2151,540277B00,Office,2001.0,2236.0,12.0,1.0,"725 WALKER SQ Charlottesville, VA"
149,2152,38.0306498,-78.4925073,13933178,755,2A,UNIT,,WALKER,SQ,,22903,R,,,2152,540277C00,Office,2001.0,1952.0,12.0,1.0,"755 WALKER SQ Charlottesville, VA"
150,2153,38.0306498,-78.4925073,13933261,760,4B,UNIT,,WALKER,SQ,,22903,R,,,2153,540277D00,Office,2001.0,2262.0,12.0,1.0,"760 WALKER SQ Charlottesville, VA"
151,2154,38.0306498,-78.4925073,13933261,770,4D,UNIT,,WALKER,SQ,,22903,R,,,2154,540277F00,Office,2001.0,4500.0,12.0,1.0,"770 WALKER SQ Charlottesville, VA"
152,2155,38.0306498,-78.4925073,13933199,725,2B,UNIT,,WALKER,SQ,,22903,R,,,2155,540277G00,Office,2001.0,2036.0,12.0,1.0,"725 WALKER SQ Charlottesville, VA"
153,2156,38.0305013061224,-78.4906468163265,13933199,735,1A,UNIT,,WALKER,SQ,,22903,R,,,2156,540277H00,Office,2001.0,2655.0,12.0,1.0,"735 WALKER SQ Charlottesville, VA"
154,2022,38.0276641,-78.4784598,81391098,310,14,#,,AVON,ST,,22902,C,PFAUTZ,2016-11-28T17:23:14.000Z,50722,530297000,Bank,1989.0,2047.0,10.0,1.0,"310 AVON ST Charlottesville, VA"
155,2024,38.03654235,-78.483231747869,507215773,770,103,#,,HARRIS,ST,,22903,C,PFAUTZ,2016-11-28T17:23:14.000Z,50724,530299100,Office,1989.0,2147.0,10.0,1.0,"770 HARRIS ST Charlottesville, VA"
156,2031,38.0442222,-78.513397,269013239,2171,13,#,,IVY,RD,,22903,C,PFAUTZ,2016-11-28T17:23:14.000Z,50726,530299600,Office,1989.0,1844.0,10.0,1.0,"2171 IVY RD Charlottesville, VA"
157,2039,0.0,0.0,7667634,410,100,#,E,WATER,ST,,22902,C,PFAUTZ,2016-11-28T17:23:14.000Z,50731,540004100,Medical Office,1959.0,2064.0,10.0,1.0,"410 WATER ST Charlottesville, VA"
158,2052,38.023259,-78.48571299999998,82971277,500,407,#,,1ST,ST,S,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50738,540019100,Medical Office,1983.0,3722.0,8.0,2.0,"500 1ST ST Charlottesville, VA"
159,2074,38.036318900000005,-78.48350760000002,516815844,750,105,#,,HARRIS,ST,,22903,C,PFAUTZ,2016-11-28T17:23:14.000Z,50746,540113000,Commercial,1954.0,328.0,8.0,1.0,"750 HARRIS ST Charlottesville, VA"
160,2126,38.0278812,-78.47170899999998,81879010,1110,8M,#,E,MARKET,ST,,22902,C,PFAUTZ,2016-11-28T17:23:14.000Z,50747,540154000,Multiple Commercial Use,1984.0,7150.0,12.0,1.0,"1110 MARKET ST Charlottesville, VA"
161,2127,38.033823100000006,-78.47939020000003,605316778,415,5,#,,2ND,ST,NE,22902,R,PFAUTZ,2016-11-28T17:23:17.000Z,50748,540154000,Multiple Commercial Use,1984.0,1350.0,12.0,1.5,"415 2ND ST Charlottesville, VA"
162,2128,38.0317403,-78.4819014,82618998,1122,A,#,E,MARKET,ST,,22902,R,PFAUTZ,2016-11-28T17:23:18.000Z,50749,540154000,Multiple Commercial Use,1984.0,1800.0,12.0,2.0,"1122 MARKET ST Charlottesville, VA"
163,2192,38.02396359999999,-78.5225361,98732421,104,B,APT,,MORRIS PAUL,CT,,22903,R,,,2192,5600404A0,Mini-warehouse,2000.0,22376.0,18.0,2.0,"104 MORRIS PAUL CT Charlottesville, VA"
164,2295,38.029770500000005,-78.47925699999998,730820814,400,3,#,E,MAIN,ST,,22902,,PFAUTZ,2016-11-28T17:23:09.000Z,50801,580216000,Office Building,1945.0,1414.0,8.0,1.0,"400 MAIN ST Charlottesville, VA"
165,2297,38.0330199,-78.48385209999998,626716927,300,300,#,,PRESTON,AVE,,22902,C,PFAUTZ,2016-11-28T17:23:06.000Z,50803,580219000,Church,1958.0,21000.0,12.0,2.0,"300 PRESTON AVE Charlottesville, VA"
166,2267,38.0637206569225,-78.4749384580977,37310244,1920,,,,GREENBRIER,DR,,22901,R,,,2267,570123520,Group Care Home,1985.0,506.0,8.0,2.0,"1920 GREENBRIER DR Charlottesville, VA"
167,2268,38.0633631304471,-78.4693919500873,38410246,2210,,,,GREENBRIER,DR,,22901,R,,,2268,570123720,Apartments 1-10 units,1970.0,3524.0,8.0,2.0,"2210 GREENBRIER DR Charlottesville, VA"
168,2277,38.021361,-78.486792,559316365,511,308,UNIT,,1ST,ST,N ,22902,R,,,2277,570160000,Multiple Commercial Use,1969.0,8400.0,12.0,1.0,"511 1ST ST Charlottesville, VA"
169,2278,38.021361,-78.486792,559316365,511,309,UNIT,,1ST,ST,N ,22902,R,,,2278,570161000,Multiple Commercial Use,2002.0,10008.0,12.0,1.0,"511 1ST ST Charlottesville, VA"
170,2299,38.0626005771826,-78.4759837482398,46510351,1815,,,,YORKTOWN,DR,,22901,R,,,2299,580256000,Multiple Commercial Use,1920.0,1820.0,8.0,2.0,"1815 YORKTOWN DR Charlottesville, VA"
171,2300,38.0625583521462,-78.4758923501669,46610343,1813,,,,YORKTOWN,DR,,22901,R,,,2300,580256000,Multiple Commercial Use,1920.0,1081.0,10.0,1.0,"1813 YORKTOWN DR Charlottesville, VA"
172,2301,38.0210212,-78.4985321957778,111864058,821,,,,ORANGEDALE,AVE,,22903,R,,,2301,580257000,Apartments 11-20 Units,0.0,468.0,,2.0,"821 ORANGEDALE AVE Charlottesville, VA"
173,2302,38.02119165,-78.49588265,109453946,613,,,,BAILEY,RD,,22903,R,,,2302,580257000,Apartments 11-20 Units,0.0,1104.0,,2.0,"613 BAILEY RD Charlottesville, VA"
174,2303,38.022864,-78.49649699999998,103572978,742,,,,ORANGEDALE,AVE,,22903,R,,,2303,580257000,Apartments 11-20 Units,0.0,468.0,,2.0,"742 ORANGEDALE AVE Charlottesville, VA"
175,2304,38.0236941,-78.4958414526531,100292562,720,,,,ORANGEDALE,AVE,,22903,R,,,2304,580257000,Apartments 11-20 Units,0.0,1104.0,,2.0,"720 ORANGEDALE AVE Charlottesville, VA"
176,2305,38.0239604,-78.4704513518282,98582412,308,,,,CHESTNUT,ST,,22902,R,,,2305,580258000,Commercial,1958.0,2078.0,10.0,2.0,"308 CHESTNUT ST Charlottesville, VA"
177,2306,38.0238204,-78.4797454,98902502,709,,,,AVON,ST,,22902,R,,,2306,580258000,Commercial,1958.0,2037.0,10.0,1.0,"709 AVON ST Charlottesville, VA"
178,2307,38.0232469,-78.47222925,102062801,1100,,,,LEONARD,ST,,22902,R,,,2307,580259000,Commercial,1912.0,1480.0,10.0,1.0,"1100 LEONARD ST Charlottesville, VA"
179,2309,38.01629525,-78.5083519897244,129946329,2611,,,,WILLARD,DR,,22903,R,,,2309,580260000,Barber Shop,1959.0,480.0,10.0,1.0,"2611 WILLARD DR Charlottesville, VA"
180,2310,38.0160417,-78.5052509895928,130436397,309,,,,HARRIS,RD,,22903,R,,,2310,580262000,Restaurant,1920.0,792.0,8.0,,"309 HARRIS RD Charlottesville, VA"
181,2311,38.0586866,-78.4787686,83910869,1613,,,,KENWOOD,LN,,22901,R,,,2311,580263000,Restaurant,1920.0,1364.0,8.0,,"1613 KENWOOD LN Charlottesville, VA"
182,2312,38.0195113,-78.4829238108032,117294938,1302,,,,AVON,ST,,22902,R,,,2312,580263000,Restaurant,1920.0,546.0,8.0,,"1302 AVON ST Charlottesville, VA"
183,2313,38.0301859,-78.4781804,742620843,106,,,,5TH,ST,SE,22902,,,,2313,580268100,Service Repair Garage,1945.0,1058.0,12.0,1.0,"106 5TH ST Charlottesville, VA"
184,2314,38.0159118,-78.50679129999999,130726440,210,,,,HARRIS,RD,,22903,R,,,2314,580281000,Commercial,1950.0,1514.0,12.0,1.0,"210 HARRIS RD Charlottesville, VA"
185,2315,38.019723,-78.50741500000001,1452817358,711,,,,RAINIER,RD,,22903,R,,,2315,580282000,Retail Store,1945.0,853.0,12.0,1.0,"711 RAINIER RD Charlottesville, VA"
186,2316,38.0156895,-78.509399,130846503,113,,,,HARRIS,RD,,22903,R,,,2316,580289000,Office Building,1998.0,34407.0,12.0,1.0,"113 HARRIS RD Charlottesville, VA"
187,2119,38.053639700000005,-78.5020709,135711510,1137,,,,MILLMONT,ST,,22903,C,,,2119,540148000,Office Building,1946.0,1422.0,8.0,2.0,"1137 MILLMONT ST Charlottesville, VA"
188,2145,38.023347799999996,-78.4786798,101102736,711,B,APT,,BOLLING,AVE,,22902,R,PFAUTZ,2016-04-06T19:45:25.000Z,2145,540271000,Office Building,1985.0,5000.0,12.0,2.0,"711 BOLLING AVE Charlottesville, VA"
189,2195,0.0,0.0,727521636,107,,,,4TH,ST,SE,22902,,,,2195,560042000,Office Building,1977.0,3200.0,10.0,1.0,"107 4TH ST Charlottesville, VA"
190,2217,38.0447049577347,-78.492956948002,290313519,1129,9A,APT,,PRESTON,AVE,,22903,R,emerickr,2014-12-02T15:04:37.000Z,2217,560044300,Storage Warehouse,1987.0,4684.0,22.0,1.0,"1129 PRESTON AVE Charlottesville, VA"
191,2239,38.0317403,-78.4819014,70233279,412,,,E,MARKET,ST,,22902,,PFAUTZ,2016-01-04T21:38:12.000Z,2239,570025000,Office Building,1953.0,964.0,10.0,2.0,"412 MARKET ST Charlottesville, VA"
192,2241,38.0306193,-78.4784609,70233279,410,,,E,MARKET,ST,,22902,,PFAUTZ,2016-01-04T21:37:46.000Z,2241,570035000,Service Repair Garage,1948.0,560.0,12.0,2.0,"410 MARKET ST Charlottesville, VA"
193,2243,38.02946499999999,-78.48042099999998,7075271,216,101,STE,W,WATER,ST,,22902,C,emerickr,2014-12-17T14:47:39.000Z,2243,570036000,Apartments over 20 units,1973.0,750.0,12.0,1.0,"216 WATER ST Charlottesville, VA"
194,2244,0.0,0.0,7075271,216,102,STE,W,WATER,ST,,22902,C,emerickr,2014-12-17T14:47:37.000Z,2244,570039000,Office Building,1951.0,3510.0,12.0,1.0,"216 WATER ST Charlottesville, VA"
195,2324,38.02058665,-78.5006069,113264303,102,B,APT,,ANTOINETTE,CT,,22903,R,,,2324,580348000,Retail Store,1923.0,11818.0,12.0,2.0,"102 ANTOINETTE CT Charlottesville, VA"
196,2350,38.027100700000005,-78.5100647,84051293,121,7,APT,,CARROLLTON,TER,,22903,R,EMERICKR,2015-07-24T17:03:58.000Z,2350,610049300,Office Building,1991.0,1800.0,14.0,1.0,"121 CARROLLTON TER Charlottesville, VA"
197,2224,38.043867299999995,-78.467413,279613400,1008,,,,ASHBY,PL,,22901,R,,,2224,560109000,Apartments over 20 units,2013.0,3120.0,9.0,1.0,"1008 ASHBY PL Charlottesville, VA"
198,2225,38.043816899999996,-78.46535940000001,280713405,1008,,,,GLENDALE,RD,,22901,R,,,2225,560109000,Apartments over 20 units,2013.0,3120.0,9.0,1.0,"1008 GLENDALE RD Charlottesville, VA"
199,2359,38.0392223,-78.45885,41597748,1223,A,APT,,COLEMAN,CT,,22901,R,,,2359,610049700,Office Building,1992.0,1400.0,10.0,1.0,"1223 COLEMAN CT Charlottesville, VA"
200,2360,38.0396529,-78.4588823,40227717,1226,B,APT,,COLEMAN,CT,,22901,R,,,2360,610049700,Office Building,1992.0,3375.0,12.0,1.0,"1226 COLEMAN CT Charlottesville, VA"
201,2361,38.039492700000004,-78.45864209999998,40637730,1224,A,APT,,COLEMAN,CT,,22901,R,,,2361,610049800,Office Building,1991.0,2080.0,10.0,1.0,"1224 COLEMAN CT Charlottesville, VA"
202,2362,38.039492700000004,-78.45864209999998,40637730,1224,B,APT,,COLEMAN,CT,,22901,R,,,2362,610049800,Office Building,1991.0,2080.0,14.0,2.0,"1224 COLEMAN CT Charlottesville, VA"
203,2320,38.016421,-78.50050300000001,140246255,530,B,#,,CLEVELAND,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:06.000Z,50806,580335000,Office,1910.0,1911.0,8.0,1.0,"530 CLEVELAND AVE Charlottesville, VA"
204,2323,38.020263899999996,-78.5135711,114324500,112,B,#,,CLEVELAND,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:06.000Z,50807,580336000,Office Building,1984.0,6975.0,12.0,1.5,"112 CLEVELAND AVE Charlottesville, VA"
205,2327,38.041089,-78.494006,357814231,704,A,#,,MADISON,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:06.000Z,50808,580349000,Restaurant,1920.0,4284.0,10.0,2.0,"704 MADISON AVE Charlottesville, VA"
206,2328,38.0411592263252,-78.4952171996086,357814231,704,B,#,,MADISON,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:06.000Z,50809,580349000,Restaurant,1920.0,4284.0,10.0,2.0,"704 MADISON AVE Charlottesville, VA"
207,2330,38.0266214464406,-78.4621707836345,88299288,1412,A,#,,SHORT 18TH,ST,,22902,R,PFAUTZ,2016-11-28T17:23:06.000Z,50810,590029000,Market,1920.0,480.0,10.0,1.0,"1412 SHORT 18TH ST Charlottesville, VA"
208,2333,38.050706700000006,-78.4925312,154211770,1203,B,#,,HILLTOP,RD,,22903,R,PFAUTZ,2016-11-28T17:23:06.000Z,50811,590083000,Convenience Market,1948.0,1578.0,8.0,1.5,"1203 HILLTOP RD Charlottesville, VA"
209,2340,38.0286499,-78.479479,7849796,300,42,#,,4TH,ST,SE,22902,R,PFAUTZ,2016-11-28T17:23:06.000Z,50812,600147000,Church,1960.0,4526.0,12.0,1.0,"300 4TH ST Charlottesville, VA"
210,2347,38.041441799999994,-78.46152109999998,34797595,1024,A,#,,LOCUST,AVE,,22901,R,PFAUTZ,2016-11-28T17:23:06.000Z,50814,610032000,Retail Store,1920.0,3124.0,10.0,2.0,"1024 LOCUST AVE Charlottesville, VA"
211,2348,38.0409800264039,-78.462566733079,34797595,1024,B,#,,LOCUST,AVE,,22901,R,PFAUTZ,2016-11-28T17:23:06.000Z,50815,610032000,Retail Store,1920.0,1703.0,10.0,1.0,"1024 LOCUST AVE Charlottesville, VA"
212,2353,38.023178,-78.519357,100792963,155,A,#,,STRIBLING,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:06.000Z,50816,610049500,Office Building,1992.0,4180.0,10.0,1.0,"155 STRIBLING AVE Charlottesville, VA"
213,2355,38.0236244,-78.51374859999999,99442589,111,A,#,,RAYMOND,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:06.000Z,50817,610049500,Office Building,1992.0,4760.0,14.0,2.0,"111 RAYMOND AVE Charlottesville, VA"
214,2363,38.031023700000006,-78.50413409999999,6840171,417,4,#,,BRANDON,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:06.000Z,50818,610054100,Office Building,1990.0,884.0,12.0,1.0,"417 BRANDON AVE Charlottesville, VA"
215,2364,38.031143372093,-78.5040440930233,6840171,417,5,#,,BRANDON,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:06.000Z,50819,610054100,Office Building,1990.0,1800.0,12.0,1.0,"417 BRANDON AVE Charlottesville, VA"
216,2365,38.0311365581395,-78.5040461395349,6840171,419,5,#,,BRANDON,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:06.000Z,50820,610055000,Commercial,1996.0,600.0,10.0,1.0,"419 BRANDON AVE Charlottesville, VA"
217,2366,38.03654235,-78.483231747869,507215773,770,104B,#,,HARRIS,ST,,22903,C,PFAUTZ,2016-11-28T17:23:06.000Z,50821,610055000,Commercial,1996.0,3900.0,12.0,1.0,"770 HARRIS ST Charlottesville, VA"
218,2369,0.0,0.0,379814407,704,A,#,,12TH,ST,NW,22903,R,PFAUTZ,2016-11-28T17:23:06.000Z,50822,610057000,Mini-Mart Convenience Store,1995.0,2325.0,15.0,1.0,"704 12TH ST Charlottesville, VA"
219,2374,38.0295332,-78.5116541436256,7422495,108,A,#,,DUNOVA,CT,,22903,R,PFAUTZ,2016-11-28T17:23:06.000Z,50823,610084400,Storage Warehouse,1958.0,2930.0,12.0,1.0,"108 DUNOVA CT Charlottesville, VA"
220,2375,38.0295276,-78.5123283,7463510,120,A,#,,DUNOVA,CT,,22903,R,PFAUTZ,2016-11-28T17:23:06.000Z,50824,610086000,Church,1982.0,2200.0,12.0,1.0,"120 DUNOVA CT Charlottesville, VA"
221,2376,38.018567499999996,-78.5187194,121865375,236,A,#,,SUNSET,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:06.000Z,50825,610086000,Church,1982.0,840.0,12.0,1.0,"236 SUNSET AVE Charlottesville, VA"
222,2061,38.0129743,-78.506307,136997178,122,A,APT,,LONGWOOD,DR,,22903,R,,,2061,540054100,Office Building,1957.0,779.0,12.0,1.0,"122 LONGWOOD DR Charlottesville, VA"
223,2076,38.014034499999994,-78.5054486,135437003,108,B,APT,,LONGWOOD,DR,,22903,R,,,2076,540115000,Bank,1972.0,612.0,12.0,1.0,"108 LONGWOOD DR Charlottesville, VA"
224,2142,38.0163189,-78.51199375,129666323,2707,B,APT,,JEFFERSON PARK,AVE,,22903,R,,,2142,540267000,Commercial,1950.0,2380.0,10.0,1.0,"2707 JEFFERSON PARK AVE Charlottesville, VA"
225,2285,38.0360692613408,-78.465752336888,52498035,827,A,APT,,ST CLAIR,AVE,,22902,R,,,2285,580127000,Restaurant,1962.0,1280.0,10.0,1.0,"827 ST CLAIR AVE Charlottesville, VA"
226,2367,0.0,0.0,536316041,312,B,APT,,10 1/2,ST,NW,22903,R,,,2367,610056000,Service Repair Garage,1973.0,6059.0,18.0,1.0,"312 10 1/2 ST Charlottesville, VA"
227,2372,38.0145131,-78.5057634310345,134256861,107,B,APT,,LONGWOOD,DR,,22903,R,,,2372,610057600,Service Repair Garage,1963.0,2400.0,16.0,1.0,"107 LONGWOOD DR Charlottesville, VA"
228,2373,38.0143599,-78.5058710644851,134706916,109,B,APT,,LONGWOOD,DR,,22903,R,,,2373,610057A00,Commercial,0.0,,,,"109 LONGWOOD DR Charlottesville, VA"
229,2232,38.04286310000001,-78.49318009999998,316413818,1111,6C,APT,,PRESTON,AVE,,22903,R,emerickr,2014-12-02T15:04:08.000Z,2232,570018000,Service Repair Garage,1976.0,3191.0,12.0,1.0,"1111 PRESTON AVE Charlottesville, VA"
230,2240,38.0302767,-78.4793122,710321206,321,B,STE,E,MAIN,ST,,22902,C,emerickr,2014-11-21T16:03:14.000Z,2240,570035000,Service Repair Garage,1948.0,6230.0,12.0,1.0,"321 MAIN ST Charlottesville, VA"
231,2331,38.0444702082032,-78.4929475973917,316413818,1111,9A,APT,,PRESTON,AVE,,22903,R,emerickr,2014-12-02T15:04:08.000Z,2331,590029000,Market,1920.0,480.0,10.0,1.0,"1111 PRESTON AVE Charlottesville, VA"
232,2033,38.03459829999999,-78.49734769999998,545116324,1215,B44,UNIT,,WERTLAND,ST,,22903,R,,,2033,530299800,Office,1989.0,2566.0,10.0,1.0,"1215 WERTLAND ST Charlottesville, VA"
233,2050,38.03459829999999,-78.49734769999998,545116324,1215,C44,UNIT,,WERTLAND,ST,,22903,R,,,2050,540019000,Office Building,1927.0,1302.0,8.0,2.0,"1215 WERTLAND ST Charlottesville, VA"
234,2055,38.0410947,-78.4781292,359014194,1709,,,,ALLIED,ST,,22903,C,,,2055,540021000,Office Building,1910.0,2498.0,12.0,2.0,"1709 ALLIED ST Charlottesville, VA"
235,2105,38.03844875,-78.4824112562291,442615132,925,,,,HARRIS,ST,,22903,C,,,2105,540137B00,Office,0.0,2345.0,9.0,1.0,"925 HARRIS ST Charlottesville, VA"
236,2163,38.028743,-78.4746751,75728780,701,,,E,WATER,ST,,22902,C,,,2163,55A088000,Office Building,1996.0,1956.0,8.0,1.5,"701 WATER ST Charlottesville, VA"
237,2338,38.0495865559274,-78.5066652453331,165911938,2106,24,APT,,ARLINGTON,BLVD,,22903,R,,,2338,590221000,Convenience Market,1920.0,694.0,10.0,1.0,"2106 ARLINGTON BLVD Charlottesville, VA"
238,2129,38.0228451,-78.4826756,103603050,921,B,#,,6TH,ST,SE,22902,R,PFAUTZ,2016-11-28T17:23:18.000Z,50750,540156100,Multiple Commercial Use,1958.0,4500.0,12.0,1.0,"921 6TH ST Charlottesville, VA"
239,2130,38.038392200000004,-78.4975474,443315140,443,COTT,#,,14TH,ST,NW,22903,R,PFAUTZ,2016-11-28T17:23:18.000Z,50751,540156100,Multiple Commercial Use,1958.0,13131.0,12.0,1.0,"443 14TH ST Charlottesville, VA"
240,2131,38.0596861707317,-78.4957332195122,70110677,2118,20,#,,ANGUS,RD,,22901,R,PFAUTZ,2016-11-28T17:23:18.000Z,50752,540158000,Industrial Light Manufacturing,1952.0,9128.0,10.0,1.0,"2118 ANGUS RD Charlottesville, VA"
241,2139,38.043206,-78.494313,332913627,814,F,#,,CABELL,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:18.000Z,50753,540253000,Multiple Commercial Use,1935.0,1323.0,12.0,1.0,"814 CABELL AVE Charlottesville, VA"
242,2140,38.0432354,-78.4944936,332913627,814,G,#,,CABELL,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:18.000Z,50754,540255000,Dist. Warehouse,1989.0,16800.0,20.0,1.0,"814 CABELL AVE Charlottesville, VA"
243,2141,38.0432354,-78.4944936,332913627,814,H,#,,CABELL,AVE,,22903,R,PFAUTZ,2016-11-28T17:23:18.000Z,50755,540255000,Dist. Warehouse,1989.0,9352.0,10.0,1.0,"814 CABELL AVE Charlottesville, VA"
