RecordID_Int,ParcelNumber,UseCode,Style,Grade,ExtWalls,Roof,Flooring,BsmtType,Heating,Fireplace,YearBuilt,NoOfStories,TotalRooms,Bedrooms,HalfBathrooms,FullBathrooms,BasementGarage,SqFootageFinishedLiving,Basement,FinishedBasement
3191,210100000,Single Family,1 Story,C,Concrete Block,Shingles,Hardwood,Partial Basement,Radiant,1,1942,1.00,5,2,0,1,0,1049,190,
3192,210101000,Single Family,1.5 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1953,1.50,7,4,0,2,0,1664,997,404
3193,210102000,Single Family,1.5 Story,C,Brick Veneer,Shingles,Hardwood,Partial Basement,Forced Air,1,1949,1.50,7,4,0,2,1,1487,978,272
3194,210102100,Single Family,2 Story,B,Hardy Board,Shingles,None,Full Basement,Heat Pump,1,2010,2.00,7,3,1,2,2,1974,842,238
3195,210104000,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Heat Pump,1,1958,1.00,10,4,0,3,0,1122,1122,650
3196,210104200,Single Family,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,0,1958,1.00,5,3,0,1,0,1034,1034,0
3197,210104300,Single Family,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,0,1958,1.00,5,3,0,2,0,1530,1034,0
3198,210104400,Single Family,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,0,1958,1.00,6,3,0,2,0,1034,1034,517
3199,210104500,Single Family,1.5 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,0,1958,1.00,7,3,0,2,0,1822,1034,
3200,210105000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Walkout Basement,Forced Air,1,1960,1.00,8,3,1,2,0,1483,1186,1058
3201,210105100,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1955,1.00,5,3,1,2,0,1077,1077,545
3202,210105101,Single Family-1 Conversion,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,1,1955,1.00,5,3,0,2,0,1046,1046,917
3203,210105110,Single Family,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,1,1955,1.00,5,3,0,2,0,1019,1019,851
3204,210105120,Single Family-1 Conversion,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1955,1.00,5,3,1,2,0,1272,1272,954
3205,210105130,Single Family-1 Conversion,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1955,1.00,8,3,0,2,0,1066,1066,684
3206,210105140,Single Family-1 Conversion,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,1,1955,1.00,5,3,0,2,0,1033,1033,934
3207,210105150,Single Family,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,2,1955,1.00,5,3,1,2,0,1040,1040,726
3208,210105160,Single Family-1 Conversion,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,1,1955,1.00,5,4,0,2,0,1033,1033,700
3209,210105170,Single Family,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,1,1955,1.00,6,3,1,2,0,1025,1025,507
3210,210105180,Single Family-1 Conversion,1 Story,C,Wood,Shingles,Hardwood,Partial Basement,Forced Air,1,1955,1.00,11,4,1,2,0,1259,1025,630
3211,210105190,Single Family-1 Conversion,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,1,1956,1.00,7,4,0,2,0,1033,1033,638
3212,210105200,Single Family-1 Conversion,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,1,1955,1.00,8,4,0,2,0,1025,1025,625
3213,210105201,Single Family,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,1,1956,1.00,6,4,1,1,0,1039,1039,674
3214,210105210,Single Family,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,1,1956,1.00,8,3,1,1,0,1049,1049,826
3215,210105220,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1956,1.00,5,3,1,2,0,1055,1055,955
3216,210105230,Single Family-1 Conversion,1 Story,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,1,1955,1.00,8,5,0,2,0,1026,1026,1026
3217,210105240,Single Family-1 Conversion,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,1,1955,1.00,5,3,1,2,0,1040,1040,907
3218,210105250,Single Family,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,1,1955,1.00,5,3,1,1,0,1066,1066,634
3219,210105260,Single Family,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,1,1955,1.00,7,3,1,2,0,1025,1169,944
3220,210105300,Single Family-1 Conversion,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,1,1955,1.00,8,4,0,2,0,1066,1066,800
3221,210105400,Single Family,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,1,1955,1.00,8,3,0,2,0,1034,1034,934
3222,210105500,Single Family,1 Story,B,Brick Veneer,Shingles,W/W Carpet,Full Basement,Forced Air,1,1955,1.00,6,3,1,1,0,1080,1080,108
3223,210105600,Single Family,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,1,1955,1.00,5,3,1,1,0,1044,1044,299
3224,210105700,Single Family-1 Conversion,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,1,1955,1.00,7,4,0,2,0,1037,1037,778
3225,210105800,Single Family-1 Conversion,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,1,1955,1.00,9,4,0,2,0,1066,1066,754
3226,210105900,Single Family-1 Conversion,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1955,1.00,5,3,1,2,0,1099,1099,819
3227,210106000,Single Family,1.5 Story,C,Asbestos,Shingles,Hardwood,Full Basement,Forced Air,2,1950,1.50,7,3,1,1,0,1260,840,240
3228,210107000,Single Family,1 Story,C,Asbestos,Shingles,Hardwood,Full Basement,Forced Air,1,1955,1.00,5,2,0,2,0,796,796,305
3229,210108000,Single Family,1 Story,C,Asbestos,Shingles,Hardwood,Full Basement,Forced Air,1,1952,1.00,8,4,0,2,0,992,992,892
3230,210110000,Single Family,1 Story,C,Aluminum,Shingles,Hardwood,No Basement,Forced Air,0,1952,1.00,4,2,0,1,0,768,,
3231,210111000,Single Family,1 Story,C,Asbestos,Shingles,Hardwood,Full Basement,Floor Furnace,1,1942,1.00,5,2,0,1,0,806,806,0
3232,210112000,Single Family,1 Story,B,Stucco,Shingles,Hardwood,Cellar,Hot Water Radiator,1,1920,1.00,5,1,1,2,0,1770,684,0
3233,210113000,Single Family,1 Story,C,Stucco,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1933,1.00,7,3,0,2,0,2036,1350,
3234,210114000,Single Family-1 Conversion,1.5 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,2,1938,1.66,9,4,0,3,0,1610,970,640
3235,210115000,Single Family,1 Story,C,Wood,Shingles,Hardwood,No Basement,Forced Air,0,1943,1.00,4,2,0,1,0,800,0,0
3236,210115100,Duplex,2 Story,C,Wood,Shingles,Hardwood,Partial Basement,Baseboard,0,1972,2.00,10,4,0,2,0,1776,0,0
3237,210116000,Single Family-1 Conversion,1 Story,C,Brick Veneer,Metal,Hardwood,Full Basement,Floor Furnace,1,1921,1.00,7,3,0,2,0,784,784,700
3238,210117000,Single Family-1 Conversion,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1963,1.00,10,5,0,3,0,1421,1421,1296
3239,210118000,Duplex,1 Story,C,Brick Veneer,Shingles,Hardwood,Partial Basement,Forced Air,0,1966,1.00,10,4,0,2,0,1930,965,0
3240,210119000,Single Family,1.5 Story,D,Stucco,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1929,1.50,6,3,0,1,0,1680,560,
3241,210120000,Single Family,1.5 Story,C,Brick Veneer,Shingles,Hardwood,Cellar,Hot Water Radiator,1,1929,1.66,7,4,1,2,0,2098,192,0
3242,210121000,Single Family,2 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1939,2.00,7,3,1,1,0,1936,765,0
3243,210122000,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1943,1.00,4,2,0,1,0,939,939,235
3244,210123000,Single Family-1 Conversion,1 Story,C,Aluminum,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1951,1.00,5,3,0,2,0,1022,1022,715
3245,210124000,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1953,1.00,4,2,0,1,0,976,976,0
3246,210125000,Duplex,1 Story,C,Wood,Shingles,Hardwood,Partial Basement,Forced Air,0,1964,1.00,8,4,0,2,0,1479,805,131
3247,210125100,Single Family,1.5 Story,C,Brick Veneer,Shingles,Hardwood,Cellar,Radiant,1,1928,1.75,9,3,1,1,0,1375,672,
3248,210126000,Single Family,1.5 Story,B,Wood,Metal,None,Full Basement,Forced Air,1,1996,1.50,7,3,0,3,0,1350,900,750
3249,210127000,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1953,1.00,5,3,0,2,0,991,991,330
3250,210128000,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1955,1.00,7,2,0,2,0,1171,1171,585
3251,210129000,Single Family,1.5 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1947,1.50,7,4,0,2,1,1656,1104,475
3252,210130000,Single Family,1 Story,C,Precast Panel,Shingles,Other,Partial Basement,Forced Air,1,1997,1.00,6,3,0,2,0,1710,1669,0
3253,210131000,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,2,1940,1.00,6,2,0,1,1,1315,1315,0
3254,210131100,Single Family,1.5 Story,C,Wood,Shingles,Hardwood,Partial Basement,Forced Air,0,1996,1.50,6,4,0,3,0,1260,840,600
3255,210131200,Single Family,Ranch,B,Hardy Board,Shingles,None,Full Basement,Heat Pump,0,2010,1.00,6,3,0,2,0,1558,1558,
3256,210131300,Single Family,1 Story,B +,Hardy Board,Shingles,Hardwood,Full Basement,Heat Pump,1,2009,1.00,9,3,0,3,0,1640,1640,1461
3257,210132000,Single Family-1 Conversion,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1950,1.00,6,3,0,2,0,1246,1246,623
3258,210132100,Vacant Land,,,,,,,,,,,,,,,,,0,0
3259,210133000,Single Family,1 Story,C,Concrete Block - Tex Face,Shingles,Hardwood,Partial Basement,Floor Furnace,0,1938,1.00,4,2,0,1,0,842,421,
3260,210133100,Single Family,2 Story,B +,Hardy Board,Shingles,Hardwood,No Basement,Heat Pump,1,2015,2,6,4,,3,,2103,,
3261,210555000,Vacant Land,,,,,,,,,,,,,,,,,0,0
3262,21A001100,Single Family Attached,2 Story,C -,Vinyl,Shingles,Hardwood,No Basement,Forced Air,0,1971,2.00,5,3,0,1,0,1040,,
3263,21A0011A0,Single Family Attached,2 Story,C,Wood,Shingles,Other,No Basement,Forced Air,0,1971,2.00,5,3,0,1,0,1034,0,0
3264,21A001200,Single Family Attached,2 Story,C,Wood,Shingles,None,No Basement,Forced Air,0,1971,2.00,6,3,1,1,0,1232,,
3265,21A0012A0,Single Family Attached,2 Story,C,Wood,Shingles,Other,No Basement,Forced Air,0,1971,2.00,5,3,0,1,0,1054,0,0
3266,21A001300,Single Family Attached,2 Story,C,Wood,Shingles,Other,No Basement,Forced Air,0,1971,2.00,5,3,0,2,0,1048,,
3267,21A0013A0,Single Family Attached,2 Story,C,Wood,Shingles,Other,No Basement,Forced Air,0,1971,2.00,5,3,0,1,0,1054,0,0
3268,21A001400,Single Family Attached,2 Story,C,Masonite,Shingles,Typical,No Basement,Forced Air,0,1971,2.00,5,3,0,1,0,1040,,
3269,21A0014A0,Single Family Attached,2 Story,C,Wood,Shingles,W/W Carpet,No Basement,Forced Air,0,1971,2.00,5,3,0,1,0,1054,0,0
3270,21A001500,Single Family Attached,2 Story,C,Wood,Shingles,Other,No Basement,Forced Air,0,1971,2.00,5,3,0,1,0,1048,0,0
3271,21A0015A0,Single Family Attached,2 Story,C,Wood,Shingles,Other,No Basement,Forced Air,0,1971,2.00,5,3,0,1,0,1054,0,0
3272,21A001600,Single Family Attached,2 Story,C,Wood,Shingles,Other,No Basement,Forced Air,0,1971,2.00,5,3,0,1,0,1048,0,0
3273,21A0016A0,Single Family Attached,2 Story,C,Wood,Shingles,Other,No Basement,Forced Air,0,1971,2.00,5,3,0,1,0,1054,0,0
3274,21A001700,Single Family Attached,2 Story,C,Wood,Shingles,Other,No Basement,Forced Air,0,1971,2.00,5,3,0,1,0,1048,0,0
3275,21A0017A0,Single Family Attached,2 Story,C,Wood,Shingles,Other,No Basement,Forced Air,0,1971,2.00,5,3,0,1,0,1054,0,0
3276,21A001800,Single Family Attached,2 Story,C,Wood,Shingles,W/W Carpet,No Basement,Forced Air,0,1971,2.00,5,3,0,1,0,1048,,
3277,21A0018A0,Single Family Attached,2 Story,C,Wood,Shingles,Other,No Basement,Forced Air,0,1971,2.00,5,3,0,1,0,1054,0,0
3278,21A001900,Single Family Attached,2 Story,C,Wood,Shingles,Other,No Basement,Forced Air,0,1971,2.00,5,3,0,1,0,1054,0,0
3279,21A0019A0,Single Family Attached,2 Story,C,Wood,Shingles,Other,No Basement,Forced Air,0,1971,2.00,5,3,0,1,0,1048,0,0
3280,21A002000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Partial Basement,Forced Air,1,1960,1.00,5,3,0,2,0,1450,799,
3281,21A003000,Single Family,1 Story,C,Brick Veneer,Shingles,None,Full Basement,Forced Air,1,1955,1.00,7,3,0,1,0,1154,1154,577
3282,21A004000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1956,1.00,6,3,0,1,0,1208,1208,0
3283,21A005000,Single Family-1 Conversion,1 Story,C,Wood,Shingles,Other,Full Basement,Forced Air,1,1956,1.00,8,4,0,2,0,1184,1184,1084
3284,21A006000,Duplex,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Hot Water Radiator,1,1956,1.00,10,4,0,2,0,1190,1190,785
3285,21A007000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1956,1.00,8,4,0,2,0,1184,1184,947
3286,21A008000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1957,1.00,6,3,1,1,0,975,975,487
3287,21A009000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,2,1957,1.00,7,3,0,2,0,1193,1193,420
3288,21A010000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1956,1.00,6,3,2,1,0,1126,1126,563
3289,21A011000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1956,1.00,8,3,0,2,0,1190,1190,801
3290,21A012000,Single Family-1 Conversion,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1957,1.00,10,4,0,2,0,1242,1242,1041
3291,21A013000,Duplex,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1958,1.00,6,2,0,1,0,1154,1154,577
3292,21A014000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,2,1955,1.00,10,3,0,2,0,1175,1175,1000
3293,21A015000,Single Family,1 Story,C,Wood,Shingles,Other,Full Basement,Forced Air,2,1956,1.00,8,3,0,2,0,1154,1154,577
3294,21A016000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1955,1.00,6,3,0,1,0,1154,1154,0
3295,21A017000,Single Family,1 Story,C,Wood,Shingles,Other,Full Basement,Forced Air,2,1956,1.00,9,3,0,2,0,1115,1115,718
3296,21A018000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1956,1.00,7,3,0,1,0,1109,1109,500
3297,21A019000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Heat Pump,0,1963,1.00,5,3,0,1,0,992,992,
3298,21A020000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1956,1.00,8,4,0,2,0,1154,1154,907
3299,21A021000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,2,1956,1.00,6,2,1,1,0,1108,1108,570
3300,21A022000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1956,1.00,7,3,0,2,0,1154,1154,1000
3301,21A023000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1959,1.00,6,3,1,1,0,1216,1216,608
3302,21A024000,Single Family,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,1,1958,1.00,8,3,0,2,0,1070,1070,1070
3303,21A025000,Duplex,1 Story,C,Wood,N/A,Other,Full Basement,Forced Air,1,1959,1.00,8,4,0,2,0,1354,1354,701
3304,21A026000,Single Family-1 Conversion,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1958,1.00,11,5,0,2,0,1323,1323,886
3305,21A027000,Single Family,Split-Level,C,Wood,Shingles,Other,No Basement,Hot Water Radiator,1,1957,2.00,7,3,0,2,0,1537,0,0
3306,21A028000,Single Family,Split-Foyer,C,Wood,Shingles,Other,No Basement,Hot Water Radiator,1,1958,2.00,7,3,0,2,0,1746,0,0
3307,21A028A00,Vacant Land,,,,,,,,,,,,,,,,,0,0
3308,21A029000,Single Family,1 Story,C,Wood,Shingles,Hardwood,Full Basement,Forced Air,1,1957,1.00,10,4,0,2,0,1119,1119,672
3309,21A030000,Duplex,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1957,1.00,7,3,0,2,0,980,980,980
3310,21A031000,Single Family,1 Story,B,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1956,1.00,11,5,0,2,0,1198,1198,898
3311,21A032000,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1956,1.00,11,3,0,2,0,1188,1188,1000
3312,21A033000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1957,1.00,7,3,0,2,0,1101,1101,300
3313,21A034000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1955,1.00,6,3,1,1,0,1161,1161,
3314,21A035000,Single Family,1 Story,C,Vinyl,Shingles,Hardwood,No Basement,Forced Air,0,1955,1.00,6,3,0,1,0,1096,,
3315,21A036000,Single Family,1 Story,C,Wood,Shingles,Other,No Basement,Forced Air,0,1955,1.00,6,3,0,2,0,1217,0,0
3316,21A037000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,No Basement,Forced Air,0,1955,1.00,7,3,0,1,0,1152,0,0
3317,21A038000,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,No Basement,Forced Air,0,1955,1.00,6,3,0,1,0,1148,,
3318,21A039000,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,No Basement,Forced Air,0,1955,1.00,7,3,1,1,0,1381,,
3319,21A040000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,No Basement,Forced Air,0,1956,1.00,6,3,0,1,0,1425,,
3320,21A041000,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,0,1955,1.00,7,3,0,1,0,1148,1148,578
3321,21A042000,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,0,1955,1.00,6,3,0,1,0,1154,1154,0
3322,21A043000,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1955,1.00,10,4,0,2,0,1154,1154,950
3323,21A044000,Single Family,1.5 Story,C,Brick Veneer,Shingles,Other,Partial Basement,Forced Air,1,1958,1.50,7,3,0,2,0,1382,804,200
3324,21A045000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1956,1.00,7,3,0,2,0,1113,1113,890
3325,21A046000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1956,1.00,6,3,0,2,0,1159,1159,580
3326,21A047000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1956,1.00,6,3,0,1,0,1154,1154,0
3327,21A048000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1956,1.00,7,3,0,1,0,1154,1154,577
3328,21A049000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1956,1.00,6,3,0,1,0,1169,1169,0
3329,21A050000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1956,1.00,7,3,0,2,0,1154,1154,400
3330,21A051000,Single Family,1 Story,B,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1956,1.00,7,3,0,2,0,1122,1122,492
3331,21A052000,Duplex,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1956,1.00,10,4,0,2,0,1150,1150,805
3332,21A053000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1957,1.00,6,3,1,2,0,1280,1280,678
3333,21A054000,Single Family,1.5 Story,C,Asbestos,Shingles,Other,Full Basement,Forced Air,0,1953,1.50,5,3,0,2,0,1182,788,0
3334,21A055000,Duplex,2 Story,C,Brick Veneer,Shingles,Tile,No Basement,Heat Pump,0,1982,2.00,10,4,2,4,0,2574,0,0
3335,21A056000,Duplex,2 Story,C,Brick Veneer,Shingles,Tile,No Basement,Heat Pump,0,1982,2.00,10,4,2,4,0,2574,0,0
3336,21A057000,Duplex,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1958,1.00,11,3,0,2,0,1238,1238,1114
3337,21A058000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,0,1958,1.00,6,3,0,1,0,1154,1154,
3338,21A059000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1957,1.00,10,4,0,2,0,1160,1044,1044
3339,21A060000,Single Family,1 Story,C,Brick Veneer,Architectural Shingles,Hardwood,Full Basement,Heat Pump,0,1958,1.00,8,3,0,2,0,1050,1050,1050
3340,21A061000,Single Family,1 Story,C,Wood,Shingles,Other,Full Basement,Forced Air,2,1958,1.00,7,3,0,2,0,1153,1153,600
3341,21A062000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,0,1958,1.00,5,2,0,2,0,1064,1064,100
3342,21A063000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,2,1965,1.00,6,3,1,1,0,1229,1229,0
3343,21A064000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1962,1.00,7,3,0,2,0,1075,1075,180
3344,21A065000,Duplex,1 Story,C,Brick Veneer,N/A,Other,Full Basement,Hot Water Radiator,2,1961,1.00,9,4,0,2,0,1254,1254,1254
3345,21A066000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1956,1.00,6,3,0,1,0,1154,1154,1154
3346,21A067000,Single Family,1 Story,B,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1956,1.00,7,4,0,2,0,1154,1154,920
3347,21A068000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1956,1.00,6,3,0,1,0,1169,1169,500
3348,21A069000,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1956,1.00,6,3,0,3,0,1260,1100,750
3349,21A070000,Single Family,Split-Level,C,Brick Veneer,Shingles,Hardwood,No Basement,Heat Pump,1,1963,2.00,7,3,1,2,0,2364,,
3350,21A071000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1962,1.00,7,3,1,1,0,1070,1070,803
3351,21A072000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1962,1.00,6,3,0,1,0,1071,1071,0
3352,21A073000,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1963,1.00,6,3,0,1,0,1111,1111,
3353,21A074000,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,0,1959,1.00,8,3,0,1,0,1075,1075,876
3354,21A075000,Single Family,1 Story,C,Wood,Shingles,Other,Full Basement,Forced Air,0,1958,1.00,5,3,0,2,0,1130,1130,0
3355,21A076000,Single Family-1 Conversion,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1964,1.00,8,4,1,2,0,1119,1119,1098
3356,21A077000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1964,1.00,6,3,1,2,0,1123,1123,963
3357,21A078000,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,0,1958,1.00,7,3,0,1,0,1154,1154,530
3358,21A079000,Single Family,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1958,1.00,7,3,0,1,0,1154,1154,577
3359,21A080000,Single Family-1 Conversion,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1958,1.00,9,4,0,2,0,1154,1154,867
3360,21A081000,Single Family,1 Story,C,Brick Veneer,Shingles,Other,Full Basement,Forced Air,1,1959,1.00,7,3,0,2,0,1154,1154,761
3361,21A082000,Single Family,1 Story,C,Wood,Shingles,Other,Full Basement,Forced Air,1,1958,1.00,7,3,0,2,0,1096,1096,548
3362,21A083000,Single Family,1 Story,C,Aluminum,Shingles,Other,Full Basement,Forced Air,1,1958,1.00,8,4,0,2,0,1096,1096,658
3363,21A084000,Duplex,1 Story,C,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,0,1958,1.00,10,4,0,2,0,1081,1081,1081
