objectid,lat,lon,bin,st_number,st_unit,unit_type,predir,st_name,suffix,postdir,zip,use_type,last_edited_user,last_edited_date,master_address_id,parcel_number,use_code,style,grade,ext_walls,roof,flooring,bsmt_type,heating,fireplace,year_built,no_of_stories,total_rooms,bedrooms,half_bathrooms,full_bathrooms,basement_garage,sq_footage_finished_living,basement,finished_basement
1992,38.042556363647876,-78.4944652807813,332913853,824,J,#,NA,CABELL,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:06Z,50714,170018005,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1996,38.0147204457381,-78.50485669163763,133896873,102,D,#,NA,LONGWOOD,DR,NA,22903,R,PFAUTZ,2016-11-28T17:23:06Z,50717,170018200,Single Family,2 Story,B -,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Heat Pump,1,2017,2,9,4,1,3,NA,2672,1565,391
1337,38.04147515428369,-78.49376712144142,357814149,742,C,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17Z,50547,110055000,Duplex,1 Story,C,Wood,Shingles,None,No Basement,Hot Water Radiator,0,1950,1,3,1,0,1,0,1388,NA,NA
1990,38.060953155020194,-78.49542832048937,62410570,2206,3,#,NA,NORTH BERKSHIRE,RD,NA,22901,R,PFAUTZ,2016-11-28T17:23:06Z,50712,170018000,Single Family,2 Story,B,Stucco,Slate,Hardwood,Partial Basement,Hot Water Radiator,1,1910,2,9,5,2,2,0,3768,942,NA
1995,38.060953155020194,-78.49542832048937,62410570,2206,18,#,NA,NORTH BERKSHIRE,RD,NA,22901,R,PFAUTZ,2016-11-28T17:23:06Z,50716,170018100,Single Family-1 Conversion,1 Story,B,Hardy Board,Architectural Shingles,W/W Carpet,No Basement,Heat Pump,NA,2014,1,3,1,NA,1,NA,360,NA,NA
1224,38.036202360272874,-78.49791854808517,1394515877,304,13,APT,NA,14TH,ST,NW,22903,R,NA,NA,1224,090070800,Condominium,1 Story,C,Concrete Block,Metal,Tile,Partial Basement,Hot Water Radiator,0,1964,1,1,1,0,1,NA,359,0,0
1358,38.06346685110099,-78.49742685521048,34310213,2308,B,APT,NA,NORTH BERKSHIRE,RD,NA,22901,R,NA,NA,1358,110076000,Single Family-1 Conversion,1.5 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1939,1.5,6,3,1,2,0,1334,827,617
1359,38.06346685110099,-78.49742685521048,34310213,2308,A,APT,NA,NORTH BERKSHIRE,RD,NA,22901,R,NA,NA,1359,110077000,Duplex,1.5 Story,B,Aluminum,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1936,1.5,11,7,0,3,0,2085,818,192
1461,-90,-152.64427050222758,78858888,1117,G,STE,E,MARKET,ST,NA,22902,C,NA,NA,1461,120027000,Single Family-1 Conversion,2 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,2,1939,2,11,5,1,4,0,2991,1887,1133
1652,38.043396296992746,-78.49484142799248,292813530,103,A,APT,NA,STEWART,CIR,NA,22903,R,NA,NA,1652,160084000,Duplex,2 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,0,1938,2,9,5,1,2,0,1676,838,377
1478,38.02791553419674,-78.49861049370777,81331062,1020,B3,APT,NA,CHERRY,AVE,NA,22903,R,NA,NA,1478,130010000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,No Basement,Radiant,1,1946,1,7,3,0,3,0,4046,0,0
1795,-90,-152.64427050222758,78858888,1117,B,STE,E,MARKET,ST,NA,22902,C,NA,NA,1795,160129301,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,2,NA,825,0,0
1484,38.036202360272874,-78.49791854808517,1394515877,304,1,APT,NA,14TH,ST,NW,22903,R,NA,NA,1484,130016000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,No Basement,Hot Water Radiator,1,1950,1,7,2,1,1,0,1375,0,0
1031,38.04854923737507,-78.50569103437762,178112105,1936,NA,NA,NA,ARLINGTON,BLVD,NA,22903,C,NA,NA,1031,060080000,Single Family,2 Story,A,Brick Veneer,Slate,Hardwood,Full Basement,Hot Water Radiator,1,1928,2,10,4,0,4,0,3200,1600,800
1796,-90,-152.64427050222758,78858888,1117,H,STE,E,MARKET,ST,NA,22902,C,NA,NA,1796,160129310,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,1,0,1,NA,604,0,0
1986,-90,-152.64427050222758,78858888,1117,K,STE,E,MARKET,ST,NA,22902,C,NA,NA,1986,170014000,Single Family,1.5 Story,B,Asbestos,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1950,1.5,5,3,0,2,0,1343,895,0
1505,38.02129840611852,-78.46737647880897,110463888,1102,NA,NA,NA,CARLTON,AVE,NA,22902,R,NA,NA,1505,130036000,Single Family,2 Story,B,Brick Veneer,Slate,Hardwood,No Basement,Hot Water Radiator,1,1940,2,7,3,0,2,0,2122,0,0
1470,38.03166741199795,-78.50924573146307,6549114,110,21,APT,NA,STADIUM,RD,NA,22903,R,NA,NA,1470,130001000,Single Family,1 Story,B +,Brick Veneer,Slate,Hardwood,Partial Basement,Forced Air,2,1956,1,10,3,1,3,0,2647,909,730
1531,38.03166741199795,-78.50924573146307,6549114,110,28,APT,NA,STADIUM,RD,NA,22903,R,NA,NA,1531,130055100,Single Family,1 Story,B,Wood,Shingles,Hardwood,No Basement,Forced Air,0,1954,1,6,2,0,1,0,1189,0,0
1532,38.0314979854159,-78.50883412715004,6549151,106,3,APT,NA,STADIUM,RD,NA,22903,R,NA,NA,1532,130056000,Single Family-1 Conversion,1 Story,B,Wood,Shingles,Hardwood,Full Basement,Forced Air,2,1954,1,6,3,0,2,0,1024,1024,681
1533,38.03166741199795,-78.50924573146307,6549114,110,20,APT,NA,STADIUM,RD,NA,22903,R,NA,NA,1533,130056100,Single Family-3 Conversion,2 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1949,2,10,5,0,3,0,1746,873,379
1613,38.0314979854159,-78.50883412715004,6549151,106,6,APT,NA,STADIUM,RD,NA,22903,R,NA,NA,1613,160047000,Duplex,1 Story,B,Asbestos,Shingles,Hardwood,Full Basement,Forced Air,1,1930,1,15,7,0,3,0,1368,1368,1211
1702,38.030463965106435,-78.47892227763802,711120810,112,NA,NA,NA,4TH,ST,NE,22902,NA,NA,NA,1702,160128120,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,771,0,0
1341,38.02814778684932,-78.51623676319956,8061972,210,14,#,NA,MAURY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17Z,50549,110060000,Single Family,1.5 Story,C -,Wood,Shingles,Hardwood,Full Basement,Heat Pump,1,1937,1.66,6,4,0,2,0,1056,624,NA
1454,38.024151671219585,-78.46466350023483,97649652,1408,D,#,NA,BURGESS,LN,NA,22902,R,PFAUTZ,2016-11-28T17:23:17Z,50578,120015000,Single Family,2 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,2,1949,2,7,3,0,3,0,2515,300,300
1343,38.02814778684932,-78.51623676319956,8061972,210,15,#,NA,MAURY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17Z,50550,110061000,Duplex,2 Story,C,Concrete Block,Shingles,Hardwood,No Basement,Forced Air,0,1939,2,6,2,0,2,0,968,0,0
1344,38.02814778684932,-78.51623676319956,8061972,210,16,#,NA,MAURY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:17Z,50551,110061100,Single Family,2 Story,B,Stucco,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1935,2,6,3,0,1,0,1447,316,NA
1932,38.02040119680529,-78.465980583637,108914122,1500,40,LOT,NA,CARLTON,AVE,NA,22902,R,NA,NA,1932,16014,Condo Main,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1526,38.04096057783393,-78.49512506105843,357814231,708,B,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:14Z,50593,130051100,Single Family,2 Story,A,Brick Veneer,Shingles,Hardwood,Full Basement,Heat Pump,0,2012,3,13,7,1,4,0,5121,1732,866
1527,38.04120205209887,-78.4940861371361,357814222,748,A,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:14Z,50594,130053000,Single Family,1.5 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Forced Air,1,1951,1.66,6,3,0,2,0,1357,NA,NA
1528,38.04120960163367,-78.49407227159301,357814222,750,A,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:14Z,50595,130054000,Duplex,1 Story,B,Wood,Shingles,Hardwood,Partial Basement,Hot Water Radiator,0,1953,1,10,4,0,2,0,1510,0,0
1529,38.04098705418387,-78.4944042817707,357814305,764,C,#,NA,MADISON,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:14Z,50596,130054100,Single Family,1 Story,B,Wood,Shingles,Hardwood,Partial Basement,Forced Air,1,1952,1,6,3,0,2,0,1505,320,NA
1534,38.04035398646062,-78.49747274139028,376214392,1500,9,#,NA,GRADY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:14Z,50598,130056200,Single Family-1 Conversion,2 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1949,2,10,5,0,3,0,1746,873,379
1530,38.026293852473444,-78.51309227090537,878619686,2006,2,#,NA,JEFFERSON PARK,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:14Z,50597,130055000,Single Family,1 Story,B,Wood,Shingles,Hardwood,Partial Basement,Forced Air,1,1953,1,7,4,0,2,0,1786,668,NA
1535,38.04035398646062,-78.49747274139028,376214392,1500,10,#,NA,GRADY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:14Z,50599,130057000,Duplex,1 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,2,1948,1,12,6,0,4,0,2847,602,0
1536,38.04035398646062,-78.49747274139028,376214392,1500,3,#,NA,GRADY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:14Z,50600,130058000,Single Family,1.5 Story,B,Wood Shingle,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1940,1.5,7,3,0,2,0,1833,0,0
1537,38.04035398646062,-78.49747274139028,376214392,1500,4,#,NA,GRADY,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:14Z,50601,130059000,Single Family,1.5 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Forced Air,1,1936,1.66,8,4,0,2,0,2457,829,NA
1615,38.01953730194049,-78.48251948048822,117874933,700,B,#,NA,DRUID,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:17Z,50605,16005,Condo Main,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1544,38.01473904544879,-78.51421153297169,133996816,224,B,#,NA,MONTE VISTA,AVE,NA,22903,R,PFAUTZ,2016-11-28T17:23:14Z,50604,130066000,Single Family-3 Conversion,2 Story,B,Brick Veneer,Slate,Hardwood,Full Basement,Hot Water Radiator,2,1949,2,12,5,0,5,0,3496,1748,547
1623,38.04188061097588,-78.50186362700514,339014003,44,3,#,NA,UNIVERSITY,CIR,NA,22903,R,PFAUTZ,2016-11-28T17:23:17Z,50612,160059000,Single Family,2 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1932,2,8,5,0,1,0,1277,686,228
1617,38.014577541395376,-78.46996252240446,134596920,1000,405,#,NA,LINDEN,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:17Z,50607,160050000,Single Family,1 Story,C,Concrete Block,Shingles,None,No Basement,Gas Wall Unit,0,1953,1,3,1,0,1,0,498,NA,NA
1522,38.02460697984147,-78.46447817408317,95759571,1404,NA,NA,NA,BURGESS,LN,NA,22902,R,NA,NA,1522,130049000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,No Basement,Hot Water Radiator,2,1952,1,9,4,0,2,0,2054,0,0
1521,38.02489652524404,-78.47046496405551,933717258,1111,NA,NA,NA,CHERRY,ST,NA,22902,R,NA,NA,1521,130048000,Single Family-1 Conversion,1.5 Story,B,Brick Veneer,Slate,Hardwood,No Basement,Hot Water Radiator,2,1930,1.5,9,4,0,3,0,2213,0,0
1618,38.014577541395376,-78.46996252240446,134596920,1000,406,#,NA,LINDEN,AVE,NA,22902,R,PFAUTZ,2016-11-28T17:23:17Z,50608,160052000,Single Family-1 Conversion,2 Story,B,Stucco,Metal,Hardwood,Partial Basement,Forced Air,1,1913,2,8,4,0,2,0,1880,48,0
1523,38.03477133069613,-78.46944330551194,570516422,717,NA,NA,NA,LOCUST,AVE,NA,22902,R,NA,NA,1523,130050000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Forced Air,1,1955,1,6,3,0,2,0,1986,406,158
1524,38.014183229907026,-78.50724580722297,135246987,518,NA,NA,NA,MOSELEY,DR,NA,22903,R,NA,NA,1524,130050100,Duplex,1 Story,B,Wood,Shingles,Hardwood,Partial Basement,Forced Air,0,1956,1,8,4,0,3,0,1742,NA,NA
1547,38.051202065823894,-78.4856925856881,151711725,1623,NA,NA,NA,GREENLEAF,LN,NA,22903,R,NA,NA,1547,130069000,Duplex,2 Story,B,Brick Veneer,Shingles,Hardwood,No Basement,Hot Water Radiator,0,1952,2,11,5,0,3,0,2802,NA,NA
1525,38.034639979571395,-78.48967331183253,577216496,316,NA,NA,NA,8TH,ST,NW,22903,R,NA,NA,1525,130051000,Single Family,2.5 Story,B,Vinyl,Shingles,Hardwood,Partial Basement,Forced Air,1,1955,2.5,7,3,1,2,0,2200,557,0
1548,38.039333111757664,-78.48559408888042,413614808,808,NA,NA,NA,CONCORD,AVE,NA,22903,R,NA,NA,1548,130070000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,No Basement,Hot Water Radiator,1,1951,1,6,3,0,2,0,1533,0,0
1549,38.039240972399824,-78.48543542679498,416514843,806,NA,NA,NA,CONCORD,AVE,NA,22903,R,NA,NA,1549,130071000,Single Family,2 Story,A,Brick Veneer,Slate,Hardwood,Full Basement,Forced Air,2,1935,2,11,4,1,3,0,2531,1322,731
1550,38.038746989445244,-78.48579872985376,426514983,817,NA,NA,NA,HENRY,AVE,NA,22903,R,NA,NA,1550,130072000,Single Family,Split-Level,B,Brick Veneer,Shingles,Hardwood,Full Basement,Heat Pump,2,1956,2,12,4,0,3,0,2507,843,364
1551,38.02608243852634,-78.51787092987375,87401568,2315,NA,NA,NA,FONTAINE,AVE,NA,22903,R,NA,NA,1551,130072100,Single Family,Split-Level,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Forced Air,1,1954,2,6,3,0,2,0,2796,738,184
1552,38.024971744994616,-78.46852505449237,93539507,152,NA,NA,NA,CARLTON,RD,NA,22902,R,NA,NA,1552,130073100,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,2,1955,1,10,4,NA,3,0,1757,1746,1096
1553,38.0247153273947,-78.47959322788853,94862057,621,NA,NA,NA,MONTICELLO,AVE,NA,22902,R,NA,NA,1553,130074000,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1554,38.02134086845366,-78.4871216178373,110263848,102,NA,NA,NA,LANKFORD,AVE,NA,22902,R,NA,NA,1554,130075000,Single Family,1.5 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1941,1.66,5,2,0,2,0,1745,1068,NA
1556,38.02756384589755,-78.45659349106177,140768999,127,NA,NA,NA,RIVERBLUFF,CIR,NA,22902,R,NA,NA,1556,130076000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,2,1951,1,6,3,1,2,0,1391,1185,1095
1555,38.0212933173139,-78.48699829332759,110433873,100,NA,NA,NA,LANKFORD,AVE,NA,22902,R,NA,NA,1555,130075000,Single Family,1.5 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Heat Pump,1,1952,1.66,3,1,0,1,1,770,484,NA
1557,38.016534882823905,-78.49320664317491,1467617417,934,NA,NA,NA,RAYMOND,RD,NA,22902,R,NA,NA,1557,130077000,Single Family,2 Story,A,Wood,Slate,Other,Full Basement,Heat Pump,1,2009,2,8,5,0,3,2,3330,1891,0
1558,38.01747045802824,-78.49428259553913,1440017191,187,NA,NA,NA,BROOKWOOD,DR,NA,22902,R,NA,NA,1558,130078000,Single Family,2 Story,A,Brick Veneer,Slate,Hardwood,Partial Basement,Hot Water Radiator,3,1939,2,8,3,1,4,0,5159,622,0
1559,38.020305544196816,-78.49294880189538,114004495,838,NA,NA,NA,RIDGE,ST,NA,22902,R,NA,NA,1559,130079000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,2,1951,1,10,3,0,3,0,2166,1639,1475
1561,38.019986382492924,-78.4932625844743,115874704,880,NA,NA,NA,RIDGE,ST,NA,22902,R,NA,NA,1561,16000,Condo Main,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1562,38.01981146984108,-78.49250636554346,116384776,808,NA,NA,NA,RAYMOND,RD,NA,22902,R,NA,NA,1562,160001000,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1560,38.02025760110692,-78.49348099557953,114534508,879,NA,NA,NA,RIDGE,ST,NA,22902,R,NA,NA,1560,130080000,Single Family,1 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Forced Air,1,1951,1,7,3,0,2,0,1381,1169,386
1635,38.01889720206465,-78.47304883262909,150795235,1409,NA,NA,NA,MONTICELLO,RD,NA,22902,R,NA,NA,1635,160066100,Duplex,2 Story,B,Brick Veneer,Shingles,Hardwood,No Basement,Baseboard,0,1967,2,8,4,0,2,0,2072,NA,NA
1636,38.018730895785055,-78.4731791897606,140425301,1411,NA,NA,NA,MONTICELLO,RD,NA,22902,R,NA,NA,1636,160067000,Duplex,1 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Forced Air,1,1962,1,9,6,0,2,0,1040,1040,1040
1645,38.03000412590426,-78.49039692537076,7251355,307,NA,NA,NA,7TH,ST,SW,22903,R,NA,NA,1645,160076000,Duplex,1.5 Story,B,Wood,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1940,1.5,9,5,1,2,0,1495,997,780
1643,38.024548299612796,-78.51314656699189,95432153,201,NA,NA,NA,ROBERTSON,AVE,NA,22903,R,NA,NA,1643,160074000,Single Family,2 Story,B,Asbestos,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1938,2,6,3,0,2,0,1464,732,700
1646,38.02698161853916,-78.49511409854928,85521356,600,NA,NA,NA,9TH,ST,SW,22903,R,NA,NA,1646,160077000,Duplex,1.5 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,2,1938,1.7,10,4,0,3,0,1366,733,648
1647,38.02672123522826,-78.49513002643607,85911399,606,NA,NA,NA,9TH,ST,SW,22903,R,NA,NA,1647,160078000,Duplex,1.5 Story,B,Vinyl,Shingles,None,Full Basement,Forced Air,0,1981,1.5,10,6,0,3,0,1296,864,864
1648,38.029411029309074,-78.4996656701754,7514539,202,NA,NA,NA,SPRING,ST,NA,22903,R,NA,NA,1648,160079000,Duplex,1.5 Story,B,Wood,Shingles,Hardwood,No Basement,Hot Water Radiator,2,1949,1.5,14,9,0,4,0,3942,0,0
1655,38.03930217963351,-78.488792114796,409914803,923,NA,NA,NA,CHARLTON,AVE,NA,22903,R,NA,NA,1655,160087000,Single Family,2 Story,B,Aluminum,Shingles,Hardwood,No Basement,Forced Air,1,1941,2,7,5,0,3,0,1378,0,0
1649,38.04084466401959,-78.49936203984981,367414285,514,NA,NA,NA,17TH,ST,NW,22903,R,NA,NA,1649,16008,Condo Main,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1657,38.02437163466232,-78.49489032401226,96742246,711,NA,NA,NA,PROSPECT,AVE,NA,22903,R,NA,NA,1657,16009,Condo Main,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1658,38.04209427659322,-78.51380308804798,330813947,2113,NA,NA,NA,MORRIS,RD,NA,22903,R,NA,NA,1658,160090000,Duplex,2 Story,B,Vinyl,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1935,2,9,4,1,2,0,1885,659,559
1656,38.03940128336206,-78.48380407029309,411014779,716,NA,NA,NA,CYNTHIANNA,AVE,NA,22903,R,NA,NA,1656,160088000,Single Family-1 Conversion,2 Story,B,Brick Veneer,Slate,Hardwood,Partial Basement,Forced Air,1,1930,2,11,4,0,3,0,3075,830,415
1660,38.054661779420485,-78.47814312649508,124711381,1606,NA,NA,NA,CONCORD,DR,NA,22901,R,NA,NA,1660,160099100,Condominium,1 Story,B,Wood,Shingles,W/W Carpet,No Basement,Heat Pump,1,1985,1,5,3,0,2,NA,1098,0,0
1659,38.041934772928244,-78.49727982468679,336714021,635,NA,NA,NA,CABELL,AVE,NA,22903,R,NA,NA,1659,160091000,Single Family,1.5 Story,B,Brick Veneer,Shingles,Hardwood,Full Basement,Hot Water Radiator,1,1930,1.5,7,4,1,2,0,1821,1066,705
1661,38.05437290880671,-78.47830167178371,128211415,1600,NA,NA,NA,CONCORD,DR,NA,22901,R,NA,NA,1661,160099101,Condominium,1 Story,B,Wood,Shingles,W/W Carpet,No Basement,Heat Pump,1,1985,1,5,3,0,2,NA,1118,0,0
1662,38.05396554186366,-78.4780939439326,133711486,1448,NA,NA,NA,GROVE,RD,NA,22901,R,NA,NA,1662,160099110,Condominium,1 Story,B,Wood,Shingles,W/W Carpet,No Basement,Heat Pump,1,1985,1,5,3,0,2,NA,1066,0,0
1903,38.03539018244773,-78.48893877842512,555216227,730,A,APT,NA,WEST,ST,NA,22903,R,NA,NA,1903,160130600,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Gravity,0,1966,1,4,2,0,1,NA,786,0,0
1817,38.04282328815721,-78.51083452247336,297213636,2021,D2,APT,NA,IVY,RD,NA,22903,R,NA,NA,1817,160129501,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,1,0,1,NA,542,0,0
1818,38.04282328815721,-78.51083452247336,297213636,2021,D3,APT,NA,IVY,RD,NA,22903,R,NA,NA,1818,160129510,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,830,0,0
1993,38.04282328815721,-78.51083452247336,297213636,2021,D4,APT,NA,IVY,RD,NA,22903,R,NA,NA,1993,170018006,Vacant Land,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1624,38.03573880472586,-78.49816690075232,549016079,224,302,#,NA,14TH,ST,NW,22903,R,PFAUTZ,2016-11-28T17:23:17Z,50613,16006,Condo Main,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1625,38.03573880472586,-78.49816690075232,549016079,224,407,#,NA,14TH,ST,NW,22903,R,PFAUTZ,2016-11-28T17:23:17Z,50614,160060000,Single Family,1.5 Story,C,Brick Veneer,Shingles,Hardwood,Partial Basement,Forced Air,1,1940,1.5,6,3,1,1,0,1136,312,NA
1626,38.03573880472586,-78.49816690075232,549016079,224,408,#,NA,14TH,ST,NW,22903,R,PFAUTZ,2016-11-28T17:23:17Z,50615,160061000,Single Family,2.5 Story,B,Wood,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1949,2.5,6,4,0,2,0,1980,0,0
1801,38.02823543905542,-78.51000325016224,8013948,101,A,#,NA,KENT,TER,NA,22903,R,PFAUTZ,2016-11-28T17:23:14Z,50661,160129360,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,830,0,0
1627,38.03573880472586,-78.49816690075232,549016079,224,507,#,NA,14TH,ST,NW,22903,R,PFAUTZ,2016-11-28T17:23:17Z,50616,160062000,Single Family,2 Story,B,Brick Veneer,Shingles,Hardwood,Partial Basement,Hot Water Radiator,1,1934,2,7,4,1,1,0,1912,762,190
1802,38.02904296377509,-78.51123220796215,7714707,114,B,#,NA,CHELSEA,DR,NA,22903,R,PFAUTZ,2016-11-28T17:23:14Z,50662,160129370,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,1,0,1,NA,486,0,0
1798,38.027575313539316,-78.47821992377924,81391098,310,9,#,NA,AVON,ST,NA,22902,C,PFAUTZ,2016-11-28T17:23:14Z,50660,160129330,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,2,NA,826,0,0
1807,38.06394707837045,-78.49657636575799,29610151,2306,C,#,NA,SHELBY,DR,NA,22901,R,PFAUTZ,2016-11-28T17:23:14Z,50665,160129410,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,813,0,0
1808,38.05988756713631,-78.49654921199283,74310727,2121,30,#,NA,ANGUS,RD,NA,22901,R,PFAUTZ,2016-11-28T17:23:14Z,50666,160129420,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,2,NA,825,0,0
1809,38.04802036389923,-78.4712695336025,178912161,113,D,#,NA,MELBOURNE PARK,CIR,NA,22901,R,PFAUTZ,2016-11-28T17:23:14Z,50667,160129430,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,1,0,1,NA,604,0,0
1805,38.060953155020194,-78.49542832048937,62410570,2206,1,#,NA,NORTH BERKSHIRE,RD,NA,22901,R,PFAUTZ,2016-11-28T17:23:14Z,50663,160129400,Condominium,1 Story,C,Brick Veneer,Built Up,Hardwood,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,813,0,0
1813,38.02762820401299,-78.48015520073736,81471157,414,C,#,NA,GARRETT,ST,NA,22902,R,PFAUTZ,2016-11-28T17:23:14Z,50668,160129470,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,813,0,0
1806,38.060953155020194,-78.49542832048937,62410570,2206,2,#,NA,NORTH BERKSHIRE,RD,NA,22901,R,PFAUTZ,2016-11-28T17:23:14Z,50664,160129401,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,813,0,0
1816,38.02762820401299,-78.48015520073736,81471157,414,D,#,NA,GARRETT,ST,NA,22902,R,PFAUTZ,2016-11-28T17:23:14Z,50671,160129500,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,4,2,0,1,NA,813,0,0
1814,38.02720052002221,-78.48069451868953,81471341,415,A,#,NA,GARRETT,ST,NA,22902,R,PFAUTZ,2016-11-28T17:23:14Z,50669,160129480,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Heat Pump,0,1966,1,4,2,0,1,NA,830,0,0
1815,38.02720052002221,-78.48069451868953,81471341,415,B,#,NA,GARRETT,ST,NA,22902,R,PFAUTZ,2016-11-28T17:23:14Z,50670,160129490,Condominium,1 Story,C,Brick Veneer,Built Up,None,No Basement,Forced Air,0,1966,1,3,1,0,1,NA,486,0,0
